TCP,Derived Date,Deidre Date,Deidre Date Note
A91227,1655,,
A91228,1656,,
A91231,1642,,
A91232,1647,,
A91233,1641,,
A91234,1647,,
A91235,1647,,
A91236,1654,,
A91237,1643,,
A91238,1656,,
A91239,1648,,
A91241,1647,,
A91242,1660,,
A91243,1648,,
A91247,1648,,
A91248,1645,,
A91249,1658,,
A91250,1649,,
A91251,1648,,
A91253,1655,,
A91254,1650,,
A91255,1659,,
A91256,1643,,
A91258,1646,,
A91260,1646,,
A91261,1660,,
A91262,1660,,
A91263,1654,,
A91266,1647,,
A91267,1656,,
A91268,1659,,
A91269,1655,,
A91270,1656,,
A91272,1648,,
A91273,1660,,
A91274,1660,,
A91275,1656,,
A91276,1645,,
A91277,1659,,
A91279,1680,,
A91280,1659,,
A91281,1649,,
A91283,1642,,
A91287,1658,,
A91291,1656,,
A91292,1649,,
A91293,1646,,
A91295,1659,,
A91297,1657,,
A91298,1643,,
A91299,1660,,
A91300,1659,,
A91301,1659,,
A91302,1647,,
A91303,1643,,
A91305,1648,,
A91306,1644,,
A91308,1659,,
A91309,1645,,
A91311,1647,,
A91314,1645,,
A91315,1642,,
A91316,1647,,
A91317,1649,,
A91319,1649,,
A91320,1649,,
A91321,1659,,
A91322,1653,,
A91323,1653,,
A91324,1641,,
A91325,1641,,
A91327,1648,,
A91328,1679,,
A91331,1660,,
A91333,1642,,
A91334,1643,,
A91335,1659,,
A91336,1643,,
A91337,1684,,
A91338,1684,,
A91339,1643,,
A91341,1687,,
A91342,1690,,
A91346,1650,,
A91349,1660,,
A91351,1653,,
A91354,1696,,
A91355,1647,,
A91358,1645,,
A91359,1649,,
A91361,1653,,
A91363,1657,,
A91366,1659,,
A91367,1653,,
A91368,1642,,
A91369,1641,,
A91370,1643,,
A91371,1675,,
A91372,1642,,
A91373,1642,,
A91374,1645,,
A91376,1641,,
A91377,1643,,
A91380,1643,,
A91382,1643,,
A91383,1641,,
A91385,1643,,
A91387,1642,,
A91388,1641,,
A91389,1642,,
A91392,1641,,
A91394,1642,,
A91395,1641,,
A91398,1642,,
A91399,1642,,
A91401,1642,,
A91402,1642,,
A91405,1641,,
A91406,1641,,
A91407,1641,,
A91408,1642,,
A91409,1641,,
A91411,1642,,
A91412,1642,,
A91414,1643,,
A91415,1652,,
A91419,1654,,
A91421,1650,,
A91423,1663,,
A91424,1660,,
A91425,1645,,
A91426,1641,,
A91427,1662,,
A91429,1650,,
A91430,1649,,
A91431,1656,,
A91434,1646,,
A91435,1644,,
A91436,1673,,
A91437,1651,,
A91442,1660,,
A91444,1649,,
A91448,1648,,
A91450,1642,,
A91452,1647,,
A91456,1647,,
A91457,1647,,
A91461,1642,,
A91463,1648,,
A91466,1655,,
A91468,1655,,
A91472,1655,,
A91473,1645,,
A91474,1655,,
A91475,1649,,
A91476,1660,,
A91477,1658,,
A91478,1659,,
A91480,1659,,
A91481,1660,,
A91484,1682,,
A91485,1642,,
A91487,1648,,
A91489,1655,,
A91490,1642,,
A91491,1648,,
A91494,1689,,
A91496,1678,,
A91500,1653,,
A91501,1641,,
A91502,1689,,
A91504,1657,,
A91505,1642,,
A91509,1700,,
A91513,1699,,
A91514,1646,,
A91515,1659,,
A91516,1658,,
A91517,1648,,
A91524,1659,,
A91526,1660,,
A91527,1692,,
A91530,1642,,
A91533,1646,,
A91534,1646,,
A91535,1693,,
A91536,1698,,
A91537,1642,,
A91538,1659,,
A91539,1657,,
A91542,1643,,
A91546,1647,,
A91547,1648,,
A91548,1694,,
A91549,1673,,
A91555,1646,,
A91558,1683,,
A91559,1648,,
A91561,1642,,
A91564,1654,,
A91565,1657,,
A91566,1653,,
A91567,1660,,
A91570,1645,,
A91574,1645,,
A91576,1656,,
A91580,1647,,
A91581,1642,,
A91582,1647,,
A91584,1647,,
A91587,1647,,
A91593,1647,,
A91594,1647,,
A91595,1646,,
A91596,1642,,
A91597,1695,,
A91598,1700,,
A91599,1647,,
A91601,1642,,
A91603,1657,,
A91605,1700,,
A91606,1680,,
A91609,1641,,
A91610,1645,,
A91612,1656,,
A91614,1660,,
A91623,1660,,
A91624,1647,,
A91627,1643,,
A91631,1660,,
A91633,1648,,
A91636,1648,,
A91637,1660,,
A91638,1643,,
A91639,1647,,
A91640,1648,,
A91641,1649,,
A91643,1643,,
A91644,1643,,
A91646,1693,,
A91650,1661,,
A91651,1669,,
A91653,1694,,
A91654,1644,,
A91655,1653,,
A91658,1655,,
A91661,1659,,
A91662,1655,,
A91665,1659,,
A91667,1648,,
A91669,1700,,
A91674,1655,,
A91675,1649,,
A91676,1648,,
A91680,1642,,
A91681,1659,,
A91686,1642,,
A91687,1648,,
A91690,1648,,
A91700,1648,,
A91701,1643,,
A91703,1648,,
A91704,1649,,
A91706,1649,,
A91711,1654,,
A91712,1659,,
A91714,1645,,
A91718,1643,,
A91719,1687,,
A91720,1650,,
A91721,1652,,
A91722,1647,,
A91723,1649,,
A91724,1661,,
A91725,1659,,
A91726,1660,,
A91727,1660,,
A91728,1646,,
A91729,1645,,
A91732,1645,,
A91733,1656,,
A91736,1658,,
A91738,1657,,
A91739,1660,,
A91743,1655,,
A91744,1660,,
A91746,1660,,
A91748,1648,,
A91754,1657,,
A91757,1651,,
A91760,1660,,
A91763,1697,,
A91764,1643,,
A91765,1650,,
A91767,1642,,
A91769,1664,,
A91770,1670,,
A91771,1648,,
A91773,1661,,
A91774,1661,,
A91775,1648,,
A91777,1678,,
A91778,1642,,
A91779,1656,,
A91780,1685,,
A91782,1660,,
A91783,1657,,
A91784,1659,,
A91785,1645,,
A91786,1681,,
A91787,1649,,
A91788,1654,,
A91789,1653,,
A91790,1646,,
A91791,1649,,
A91792,1647,,
A91793,1647,,
A91794,1647,,
A91796,1653,,
A91797,1645,,
A91798,1664,,
A91799,1643,,
A91801,1649,,
A91802,1642,,
A91805,1646,,
A91806,1677,,
A91807,1641,,
A91808,1649,,
A91809,1645,,
A91812,1646,,
A91813,1649,,
A91815,1695,,
A91816,1643,,
A91817,1660,,
A91818,1689,,
A91819,1649,,
A91822,1643,,
A91823,1655,,
A91824,1641,,
A91825,1657,,
A91826,1698,,
A91827,1699,,
A91828,1696,,
A91829,1657,,
A91831,1659,,
A91832,1656,,
A91833,1648,,
A91834,1641,,
A91836,1653,,
A91837,1650,,
A91838,1676,,
A91839,1661,,
A91842,1650,,
A91843,1647,,
A91845,1642,,
A91846,1642,,
A91847,1698,,
A91850,1650,,
A91851,1657,,
A91852,1642,,
A91853,1659,,
A91855,1646,,
A91858,1645,,
A91859,1670,,
A91861,1651,,
A91862,1655,,
A91865,1662,,
A91866,1661,,
A91867,1649,,
A91875,1644,,
A91877,1650,,
A91879,1645,,
A91881,1644,,
A91882,1642,,
A91883,1643,,
A91884,1645,,
A91885,1650,,
A91886,1649,,
A91887,1646,,
A91890,1642,,
A91891,1641,,
A91892,1646,,
A91893,1654,,
A91894,1657,,
A91895,1658,,
A91897,1658,,
A91898,1656,,
A91899,1655,,
A91900,1655,,
A91901,1642,,
A91902,1643,,
A91903,1692,,
A91904,1700,,
A91905,1651,,
A91906,1680,,
A91907,1680,,
A91908,1651,,
A91909,1654,,
A91911,1682,,
A91914,1679,,
A91915,1651,,
A91916,1650,,
A91918,1654,,
A91919,1642,,
A91922,1661,,
A91923,1657,,
A91924,1656,,
A91925,1656,,
A91927,1648,,
A91928,1648,,
A91929,1647,,
A91930,1648,,
A91933,1659,,
A91934,1657,,
A91936,1654,,
A91938,1653,,
A91939,1653,,
A91940,1663,,
A91941,1654,,
A91942,1644,,
A91943,1658,,
A91944,1659,,
A91945,1644,,
A91948,1653,,
A91949,1682,,
A91952,1660,,
A91955,1641,,
A91956,1648,,
A91957,1648,,
A91958,1648,,
A91959,1648,,
A91965,1649,,
A91966,1680,,
A91967,1642,,
A91968,1667,,
A91969,1660,,
A91970,1660,,
A91973,1645,,
A91974,1656,,
A91975,1656,,
A91977,1646,,
A91978,1648,,
A91981,1644,,
A91988,1648,,
A91991,1648,,
A91992,1648,,
A91993,1648,,
A91994,1651,,
A91995,1677,,
A91996,1664,,
A91997,1652,,
A91998,1643,,
A91999,1652,,
A92002,1650,,
A92006,1641,,
A92007,1645,,
A92010,1649,,
A92012,1641,,
A92015,1659,,
A92016,1656,,
A92018,1681,,
A92020,1650,,
A92022,1644,,
A92023,1647,,
A92024,1670,,
A92025,1660,,
A92026,1658,,
A92027,1646,,
A92028,1651,,
A92033,1651,,
A92039,1687,,
A92040,1691,,
A92042,1643,,
A92044,1660,,
A92045,1698,,
A92047,1695,,
A92049,1660,,
A92051,1660,,
A92052,1648,,
A92053,1660,,
A92054,1657,,
A92055,1649,,
A92058,1672,,
A92063,1642,,
A92064,1643,,
A92065,1641,,
A92067,1641,,
A92070,1641,,
A92071,1642,,
A92075,1696,,
A92076,1690,,
A92077,1656,,
A92081,1684,,
A92083,1661,,
A92084,1660,,
A92085,1660,,
A92086,1660,,
A92087,1660,,
A92089,1660,,
A92093,1643,,
A92095,1642,,
A92096,1646,,
A92097,1649,,
A92098,1645,,
A92099,1650,,
A92100,1642,,
A92101,1649,,
A92102,1645,,
A92105,1642,,
A92109,1644,,
A92110,1647,,
A92112,1646,,
A92113,1648,,
A92115,1645,,
A92116,1648,,
A92117,1648,,
A92119,1646,,
A92120,1648,,
A92122,1646,,
A92124,1645,,
A92126,1648,,
A92128,1648,,
A92132,1693,,
A92133,1654,,
A92134,1650,,
A92135,1648,,
A92136,1658,,
A92138,1646,,
A92140,1649,,
A92141,1659,,
A92143,1643,,
A92145,1645,,
A92147,1656,,
A92149,1653,,
A92150,1660,,
A92151,1660,,
A92155,1648,,
A92159,1646,,
A92160,1688,,
A92161,1653,,
A92171,1653,,
A92172,1644,,
A92173,1644,,
A92175,1659,,
A92178,1647,,
A92179,1650,,
A92181,1659,,
A92182,1662,,
A92183,1692,,
A92184,1670,,
A92190,1655,,
A92193,1700,,
A92194,1642,,
A92195,1649,,
A92196,1648,,
A92197,1697,,
A92198,1695,,
A92202,1651,,
A92203,1653,,
A92204,1656,,
A92206,1660,,
A92207,1643,,
A92208,1643,,
A92209,1649,,
A92210,1660,,
A92211,1650,,
A92212,1647,,
A92213,1660,,
A92215,1660,,
A92223,1689,,
A92225,1695,,
A92226,1654,,
A92227,1695,,
A92230,1696,,
A92231,1681,,
A92233,1693,,
A92235,1659,,
A92236,1697,,
A92238,1699,,
A92239,1653,,
A92240,1695,,
A92241,1653,,
A92242,1693,,
A92245,1695,,
A92246,1660,,
A92247,1700,,
A92248,1672,,
A92249,1695,,
A92253,1700,,
A92255,1690,,
A92256,1672,,
A92258,1700,,
A92263,1695,,
A92264,1696,,
A92267,1676,,
A92270,1690,,
A92272,1659,,
A92273,1694,,
A92275,1695,,
A92277,1654,,
A92278,1695,,
A92280,1665,,
A92281,1685,,
A92283,1652,,
A92285,1677,,
A92286,1649,,
A92287,1645,,
A92291,1693,,
A92295,1647,,
A92296,1652,,
A92297,1642,,
A92298,1648,,
A92300,1642,,
A92301,1641,,
A92302,1641,,
A92304,1642,,
A92308,1645,,
A92309,1642,,
A92310,1651,,
A92315,1695,,
A92316,1649,,
A92318,1647,,
A92319,1661,,
A92320,1661,,
A92321,1661,,
A92323,1659,,
A92325,1643,,
A92326,1642,,
A92327,1655,,
A92330,1643,,
A92333,1650,,
A92334,1646,,
A92339,1696,,
A92341,1646,,
A92342,1660,,
A92343,1642,,
A92345,1662,,
A92347,1665,,
A92350,1659,,
A92352,1642,,
A92354,1642,,
A92356,1646,,
A92358,1642,,
A92363,1653,,
A92364,1660,,
A92365,1643,,
A92369,1695,,
A92373,1666,,
A92375,1659,,
A92376,1677,,
A92377,1642,,
A92378,1691,,
A92379,1643,,
A92381,1681,,
A92384,1647,,
A92385,1689,,
A92386,1700,,
A92389,1693,,
A92396,1642,,
A92397,1642,,
A92398,1642,,
A92399,1642,,
A92402,1699,,
A92404,1645,,
A92405,1681,,
A92406,1644,,
A92408,1658,,
A92409,1660,,
A92410,1648,,
A92414,1654,,
A92416,1642,,
A92420,1685,,
A92421,1648,,
A92422,1646,,
A92435,1659,,
A92437,1653,,
A92438,1648,,
A92440,1645,,
A92444,1641,,
A92445,1641,,
A92447,1642,,
A92454,1647,,
A92456,1649,,
A92458,1646,,
A92460,1648,,
A92464,1641,,
A92466,1688,,
A92467,1688,,
A92471,1661,,
A92473,1698,,
A92475,1647,,
A92476,1646,,
A92477,1689,,
A92479,1669,,
A92481,1661,,
A92482,1649,,
A92483,1695,,
A92488,1643,,
A92491,1689,,
A92492,1646,,
A92493,1693,,
A92494,1648,,
A92495,1681,,
A92496,1652,,
A92497,1649,,
A92498,1649,,
A92500,1690,,
A92501,1695,,
A92503,1644,,
A92509,1643,,
A92516,1648,,
A92524,1698,,
A92525,1647,,
A92531,1644,,
A92540,1649,,
A92544,1647,,
A92548,1689,,
A92549,1647,,
A92550,1649,,
A92551,1648,,
A92556,1648,,
A92558,1647,,
A92562,1661,,
A92563,1643,,
A92565,1648,,
A92566,1668,,
A92567,1661,,
A92568,1685,,
A92573,1689,,
A92574,1681,,
A92575,1649,,
A92576,1648,,
A92579,1647,,
A92581,1648,,
A92583,1646,,
A92586,1648,,
A92588,1648,,
A92593,1646,,
A92595,1661,,
A92599,1689,,
A92601,1649,,
A92603,1642,,
A92611,1646,,
A92612,1646,,
A92615,1646,,
A92617,1648,,
A92618,1648,,
A92619,1648,,
A92623,1689,,
A92624,1700,,
A92627,1684,,
A92628,1648,,
A92629,1694,,
A92630,1690,,
A92631,1646,,
A92632,1681,,
A92633,1659,,
A92634,1700,,
A92637,1682,,
A92639,1680,,
A92642,1643,,
A92644,1676,,
A92645,1694,,
A92646,1682,,
A92648,1641,,
A92649,1648,,
A92653,1698,,
A92654,1679,,
A92656,1691,,
A92657,1650,,
A92658,1687,,
A92659,1699,,
A92660,1696,,
A92661,1650,,
A92662,1683,,
A92663,1679,,
A92665,1642,,
A92666,1683,,
A92668,1688,,
A92669,1650,,
A92670,1660,,
A92674,1660,,
A92675,1679,,
A92677,1674,,
A92678,1650,,
A92681,1649,,
A92685,1691,,
A92686,1700,,
A92687,1683,,
A92688,1685,,
A92689,1688,,
A92690,1692,,
A92691,1648,,
A92692,1692,,
A92699,1661,,
A92701,1646,,
A92703,1648,,
A92704,1696,,
A92706,1693,,
A92710,1658,,
A92711,1648,,
A92715,1656,,
A92716,1642,,
A92717,1642,,
A92720,1643,,
A92721,1700,,
A92738,1685,,
A92741,1660,,
A92744,1700,,
A92745,1643,,
A92746,1690,,
A92747,1690,,
A92748,1699,,
A92749,1642,,
A92750,1648,,
A92753,1647,,
A92754,1653,,
A92756,1645,,
A92757,1654,,
A92759,1685,,
A92760,1695,,
A92761,1646,,
A92762,1645,,
A92764,1644,,
A92765,1644,,
A92766,1652,,
A92767,1656,,
A92768,1652,,
A92770,1646,,
A92773,1682,,
A92774,1647,,
A92775,1650,,
A92776,1647,,
A92777,1651,,
A92778,1644,,
A92783,1660,,
A92784,1693,,
A92785,1699,,
A92790,1680,,
A92792,1647,,
A92800,1658,,
A92804,1660,,
A92807,1680,,
A92810,1651,,
A92812,1661,,
A92815,1648,,
A92816,1641,,
A92820,1666,,
A92823,1649,,
A92826,1649,,
A92832,1647,,
A92834,1646,,
A92839,1646,,
A92842,1643,,
A92843,1642,,
A92845,1653,,
A92846,1660,,
A92847,1644,,
A92848,1648,,
A92849,1650,,
A92851,1654,,
A92852,1642,,
A92853,1643,,
A92854,1657,,
A92855,1647,,
A92856,1660,,
A92857,1657,,
A92860,1656,,
A92861,1648,,
A92862,1648,,
A92863,1649,,
A92864,1643,,
A92865,1648,,
A92866,1689,,
A92867,1654,,
A92868,1648,,
A92869,1642,,
A92870,1653,,
A92873,1665,,
A92878,1661,,
A92880,1657,,
A92882,1662,,
A92883,1690,,
A92885,1699,,
A92886,1672,,
A92887,1678,,
A92889,1671,,
A92892,1682,,
A92896,1655,,
A92898,1650,,
A92899,1660,,
A92900,1648,,
A92903,1650,,
A92906,1657,,
A92908,1660,,
A92910,1648,,
A92911,1654,,
A92912,1662,,
A92915,1648,,
A92917,1643,,
A92918,1645,,
A92920,1641,,
A92921,1679,,
A92925,1657,,
A92926,1648,,
A92927,1647,,
A92933,1692,,
A92934,1657,,
A92937,1660,,
A92938,1660,,
A92939,1660,,
A92940,1700,,
A92941,1652,,
A92942,1657,,
A92945,1643,,
A92948,1697,,
A92949,1660,,
A92951,1695,,
A92952,1660,,
A92954,1699,,
A92955,1660,,
A92956,1688,,
A92957,1695,,
A92958,1660,,
A92959,1644,,
A92961,1641,,
A92965,1647,,
A92966,1645,,
A92967,1664,,
A92968,1657,,
A92969,1646,,
A92970,1660,,
A92971,1642,,
A92972,1642,,
A92973,1642,,
A92974,1645,,
A92975,1641,,
A92978,1645,,
A92979,1650,,
A92983,1646,,
A92986,1646,,
A92989,1650,,
A92992,1648,,
A92993,1650,,
A92996,1648,,
A92997,1648,,
A92999,1651,,
A93000,1650,,
A93007,1660,,
A93009,1646,,
A93011,1695,,
A93012,1647,,
A93013,1647,,
A93016,1690,,
A93018,1659,,
A93023,1659,,
A93025,1685,,
A93026,1675,,
A93027,1683,,
A93028,1649,,
A93031,1661,,
A93033,1655,,
A93036,1643,,
A93038,1654,,
A93039,1671,,
A93040,1664,,
A93041,1648,,
A93043,1699,,
A93044,1700,,
A93045,1647,,
A93046,1659,,
A93048,1650,,
A93049,1649,,
A93050,1643,,
A93051,1658,,
A93052,1646,,
A93053,1698,,
A93056,1658,,
A93057,1660,,
A93058,1660,,
A93060,1650,,
A93061,1657,,
A93062,1650,,
A93063,1660,,
A93064,1660,,
A93071,1696,,
A93072,1660,,
A93073,1648,,
A93074,1661,,
A93076,1648,,
A93079,1642,,
A93085,1652,,
A93091,1652,,
A93092,1647,,
A93093,1646,,
A93094,1646,,
A93097,1654,,
A93098,1651,,
A93099,1647,,
A93101,1646,,
A93102,1652,,
A93103,1646,,
A93104,1646,,
A93107,1653,,
A93108,1659,,
A93109,1659,,
A93110,1649,,
A93112,1654,,
A93117,1658,,
A93118,1648,,
A93120,1641,,
A93121,1651,,
A93123,1660,,
A93124,1645,,
A93130,1654,,
A93131,1655,,
A93135,1642,,
A93136,1688,,
A93137,1692,,
A93143,1657,,
A93144,1648,,
A93145,1648,,
A93146,1642,,
A93147,1654,,
A93149,1697,,
A93151,1675,,
A93152,1686,,
A93153,1680,,
A93155,1647,,
A93156,1648,,
A93157,1641,,
A93158,1642,,
A93159,1678,,
A93161,1648,,
A93162,1659,,
A93163,1668,,
A93165,1695,,
A93166,1652,,
A93167,1652,,
A93170,1652,,
A93172,1660,,
A93175,1646,,
A93177,1656,,
A93178,1652,,
A93180,1646,,
A93181,1687,,
A93183,1655,,
A93184,1700,,
A93187,1660,,
A93189,1647,,
A93191,1642,,
A93192,1698,,
A93193,1656,,
A93196,1647,,
A93198,1660,,
A93200,1645,,
A93203,1647,,
A93206,1646,,
A93207,1659,,
A93209,1699,,
A93210,1699,,
A93211,1689,,
A93213,1643,,
A93214,1660,,
A93216,1690,,
A93221,1680,,
A93223,1672,,
A93224,1690,,
A93230,1655,,
A93233,1649,,
A93235,1643,,
A93237,1661,,
A93239,1695,,
A93240,1644,,
A93242,1645,,
A93244,1700,,
A93248,1650,,
A93249,1654,,
A93256,1648,,
A93257,1652,,
A93258,1689,,
A93262,1645,,
A93265,1655,,
A93266,1655,,
A93267,1646,,
A93269,1665,,
A93271,1661,,
A93273,1647,,
A93274,1647,,
A93277,1658,,
A93278,1666,,
A93279,1660,,
A93280,1666,,
A93281,1666,,
A93282,1681,,
A93284,1658,,
A93285,1645,,
A93286,1641,,
A93287,1642,,
A93290,1689,,
A93291,1647,,
A93293,1660,,
A93294,1660,,
A93295,1646,,
A93299,1646,,
A93302,1644,,
A93303,1641,,
A93304,1647,,
A93306,1659,,
A93307,1644,,
A93308,1642,,
A93309,1676,,
A93313,1698,,
A93314,1648,,
A93315,1655,,
A93317,1643,,
A93318,1641,,
A93319,1655,,
A93320,1655,,
A93321,1657,,
A93322,1693,,
A93323,1644,,
A93329,1653,,
A93332,1667,,
A93333,1665,,
A93335,1647,,
A93339,1660,,
A93340,1689,,
A93343,1660,,
A93344,1646,,
A93345,1648,,
A93346,1645,,
A93347,1655,,
A93348,1643,,
A93349,1647,,
A93350,1643,,
A93351,1643,,
A93353,1662,,
A93354,1659,,
A93355,1659,,
A93356,1659,,
A93357,1661,,
A93359,1656,,
A93361,1660,,
A93362,1662,,
A93364,1653,,
A93365,1677,,
A93367,1651,,
A93368,1654,,
A93369,1648,,
A93371,1648,,
A93373,1656,,
A93375,1641,,
A93378,1670,,
A93379,1653,,
A93381,1652,,
A93382,1644,,
A93383,1641,,
A93385,1648,,
A93386,1651,,
A93387,1653,,
A93388,1651,,
A93389,1649,,
A93391,1675,,
A93392,1681,,
A93394,1685,,
A93395,1685,,
A93404,1656,,
A93405,1684,,
A93406,1656,,
A93407,1696,,
A93408,1642,,
A93410,1674,,
A93411,1676,,
A93412,1668,,
A93413,1647,,
A93414,1659,,
A93415,1644,,
A93416,1684,,
A93417,1655,,
A93418,1661,,
A93419,1656,,
A93420,1661,,
A93421,1667,,
A93422,1643,,
A93423,1669,,
A93424,1664,,
A93426,1663,,
A93428,1659,,
A93429,1664,,
A93430,1664,,
A93431,1659,,
A93434,1644,,
A93435,1650,,
A93436,1648,,
A93437,1648,,
A93438,1687,,
A93441,1654,,
A93444,1681,,
A93445,1646,,
A93450,1692,,
A93451,1682,,
A93452,1660,,
A93453,1699,,
A93455,1660,,
A93456,1694,,
A93459,1649,,
A93461,1694,,
A93462,1643,,
A93467,1649,,
A93473,1643,,
A93476,1643,,
A93478,1697,,
A93479,1648,,
A93481,1692,,
A93485,1659,,
A93487,1649,,
A93489,1689,,
A93493,1680,,
A93495,1642,,
A93506,1645,,
A93507,1695,,
A93509,1642,,
A93510,1650,,
A93511,1647,,
A93516,1695,,
A93520,1690,,
A93521,1690,,
A93522,1653,,
A93523,1661,,
A93525,1694,,
A93528,1691,,
A93529,1685,,
A93533,1653,,
A93534,1660,,
A93536,1641,,
A93542,1642,,
A93543,1643,,
A93544,1642,,
A93546,1642,,
A93548,1698,,
A93550,1654,,
A93551,1697,,
A93552,1649,,
A93553,1659,,
A93554,1650,,
A93555,1685,,
A93556,1685,,
A93557,1686,,
A93559,1642,,
A93560,1641,,
A93561,1683,,
A93562,1651,,
A93563,1649,,
A93564,1695,,
A93568,1642,,
A93575,1657,,
A93576,1657,,
A93577,1660,,
A93578,1682,,
A93579,1642,,
A93581,1646,,
A93584,1651,,
A93589,1646,,
A93591,1655,,
A93593,1670,,
A93594,1675,,
A93596,1646,,
A93599,1649,,
A93601,1652,,
A93604,1641,,
A93606,1652,,
A93608,1645,,
A93614,1642,,
A93617,1643,,
A93618,1643,,
A93623,1650,,
A93625,1642,,
A93626,1649,,
A93627,1645,,
A93628,1645,,
A93629,1650,,
A93631,1689,,
A93632,1660,,
A93633,1689,,
A93635,1660,,
A93637,1661,,
A93638,1649,,
A93639,1658,,
A93640,1650,,
A93642,1646,,
A93644,1647,,
A93645,1656,,
A93646,1657,,
A93651,1688,,
A93652,1688,,
A93653,1648,,
A93655,1645,,
A93661,1643,,
A93662,1646,,
A93663,1642,,
A93664,1646,,
A93669,1643,,
A93670,1657,,
A93674,1658,,
A93676,1648,,
A93680,1646,,
A93682,1651,,
A93683,1643,,
A93684,1642,,
A93686,1696,,
A93687,1646,,
A93694,1654,,
A93696,1654,,
A93698,1654,,
A93700,1653,,
A93701,1643,,
A93702,1649,,
A93704,1653,,
A93705,1644,,
A93706,1671,,
A93709,1647,,
A93711,1644,,
A93713,1648,,
A93714,1649,,
A93715,1659,,
A93717,1642,,
A93718,1650,,
A93719,1653,,
A93722,1643,,
A93723,1654,,
A93724,1655,,
A93725,1641,,
A93730,1699,,
A93732,1700,,
A93733,1699,,
A93734,1691,,
A93735,1690,,
A93736,1697,,
A93737,1697,,
A93738,1697,,
A93739,1699,,
A93740,1700,,
A93741,1698,,
A93743,1700,,
A93744,1695,,
A93745,1692,,
A93746,1697,,
A93747,1698,,
A93749,1698,,
A93750,1648,,
A93751,1698,,
A93753,1698,,
A93754,1698,,
A93755,1697,,
A93756,1698,,
A93757,1696,,
A93758,1692,,
A93761,1692,,
A93763,1646,,
A93764,1681,,
A93769,1657,,
A93770,1657,,
A93771,1647,,
A93775,1642,,
A93776,1672,,
A93777,1697,,
A93778,1688,,
A93779,1690,,
A93780,1643,,
A93781,1662,,
A93784,1693,,
A93787,1660,,
A93788,1644,,
A93790,1644,,
A93791,1646,,
A93792,1662,,
A93797,1657,,
A93799,1652,,
A93800,1653,,
A93801,1643,,
A93802,1642,,
A93803,1642,,
A93805,1645,,
A93806,1645,,
A93807,1647,,
A93809,1658,,
A93810,1660,,
A93811,1690,,
A93812,1682,,
A93814,1681,,
A93819,1668,,
A93822,1642,,
A93823,1690,,
A93824,1645,,
A93827,1699,,
A93830,1644,,
A93831,1647,,
A93832,1645,,
A93833,1644,,
A93834,1655,,
A93837,1654,,
A93839,1653,,
A93841,1691,,
A93844,1658,,
A93846,1642,,
A93847,1642,,
A93849,1649,,
A93850,1654,,
A93852,1658,,
A93853,1655,,
A93854,1698,,
A93855,1700,,
A93857,1695,,
A93858,1680,,
A93859,1695,,
A93860,1689,,
A93861,1700,,
A93862,1697,,
A93863,1699,,
A93865,1661,,
A93867,1651,,
A93868,1658,,
A93869,1642,,
A93872,1700,,
A93873,1695,,
A93876,1649,,
A93878,1645,,
A93880,1648,,
A93881,1660,,
A93882,1646,,
A93883,1644,,
A93884,1644,,
A93885,1644,,
A93887,1645,,
A93888,1647,,
A93889,1657,,
A93894,1644,,
A93897,1650,,
A93905,1678,,
A93910,1683,,
A93911,1651,,
A93912,1655,,
A93913,1652,,
A93914,1658,,
A93915,1641,,
A93916,1652,,
A93917,1641,,
A93918,1659,,
A93919,1642,,
A93921,1655,,
A93924,1646,,
A93925,1646,,
A93926,1653,,
A93927,1695,,
A93929,1671,,
A93930,1698,,
A93931,1650,,
A93934,1655,,
A93935,1655,,
A93936,1696,,
A93938,1651,,
A93939,1656,,
A93942,1641,,
A93945,1641,,
A93947,1641,,
A93949,1651,,
A93951,1641,,
A93952,1641,,
A93955,1642,,
A93957,1650,,
A93958,1670,,
A93959,1642,,
A93963,1642,,
A93964,1693,,
A93966,1651,,
A93967,1674,,
A93972,1678,,
A93974,1660,,
A93976,1661,,
A93981,1700,,
A93984,1683,,
A93986,1684,,
A93987,1675,,
A93989,1679,,
A93990,1673,,
A93991,1688,,
A93993,1677,,
A93995,1674,,
A93996,1669,,
A94000,1674,,
A94002,1668,,
A94004,1694,,
A94005,1647,,
A94006,1680,,
A94009,1677,,
A94018,1674,,
A94019,1677,,
A94022,1670,,
A94024,1667,,
A94025,1679,,
A94027,1652,,
A94028,1679,,
A94029,1643,,
A94031,1650,,
A94032,1653,,
A94037,1642,,
A94040,1653,,
A94041,1659,,
A94042,1659,,
A94044,1659,,
A94046,1648,,
A94047,1644,,
A94049,1644,,
A94050,1642,,
A94051,1645,,
A94053,1642,,
A94057,1655,,
A94058,1660,,
A94060,1655,,
A94062,1658,,
A94063,1675,,
A94066,1646,,
A94068,1646,,
A94069,1655,,
A94070,1656,,
A94071,1656,,
A94072,1647,,
A94073,1648,,
A94074,1647,,
A94075,1646,,
A94076,1645,,
A94078,1648,,
A94080,1659,,
A94081,1659,,
A94086,1659,,
A94087,1659,,
A94089,1655,,
A94093,1655,,
A94096,1658,,
A94097,1647,,
A94101,1649,,
A94103,1699,,
A94105,1683,,
A94108,1641,,
A94109,1660,,
A94112,1647,,
A94120,1689,,
A94125,1645,,
A94126,1653,,
A94132,1646,,
A94133,1653,,
