text_name,token_csv_name,basename,corpus_url,slimTV_url,SimpleText Link,Docuscope Tagged Link,Stardardization Tagged Link
A00969.headed.txt,a00969headed-ubiq-tokens.csv,A00969.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A00969.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a00969headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A00969.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A00969.headed_annotations.csv
A00979.headed.txt,a00979headed-ubiq-tokens.csv,A00979.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A00979.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a00979headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A00979.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A00979.headed_annotations.csv
A01046.headed.txt,a01046headed-ubiq-tokens.csv,A01046.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01046.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01046headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01046.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01046.headed_annotations.csv
A01047.headed.txt,a01047headed-ubiq-tokens.csv,A01047.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01047.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01047headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01047.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01047.headed_annotations.csv
A01049.headed.txt,a01049headed-ubiq-tokens.csv,A01049.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01049.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01049headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01049.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01049.headed_annotations.csv
A01052.headed.txt,a01052headed-ubiq-tokens.csv,A01052.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01052.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01052headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01052.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01052.headed_annotations.csv
A01055.headed.txt,a01055headed-ubiq-tokens.csv,A01055.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01055.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01055headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01055.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01055.headed_annotations.csv
A01056.headed.txt,a01056headed-ubiq-tokens.csv,A01056.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01056.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01056headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01056.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01056.headed_annotations.csv
A01057.headed.txt,a01057headed-ubiq-tokens.csv,A01057.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01057.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01057headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01057.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01057.headed_annotations.csv
A01227.headed_003_part_001.txt,a01227headed003part001-ubiq-tokens.csv,A01227.headed_003_part_001,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01227.headed_003_part_001.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01227headed003part001-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01227.headed_003_part_001_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01227.headed_003_part_001_annotations.csv
A01253.headed.txt,a01253headed-ubiq-tokens.csv,A01253.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01253.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01253headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01253.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01253.headed_annotations.csv
A01353.headed.txt,a01353headed-ubiq-tokens.csv,A01353.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01353.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01353headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01353.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01353.headed_annotations.csv
A01425.headed.txt,a01425headed-ubiq-tokens.csv,A01425.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01425.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01425headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01425.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01425.headed_annotations.csv
A01500.headed.txt,a01500headed-ubiq-tokens.csv,A01500.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01500.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01500headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01500.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01500.headed_annotations.csv
A01502.headed.txt,a01502headed-ubiq-tokens.csv,A01502.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01502.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01502headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01502.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01502.headed_annotations.csv
A01506.headed.txt,a01506headed-ubiq-tokens.csv,A01506.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01506.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01506headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01506.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01506.headed_annotations.csv
A01509.headed.txt,a01509headed-ubiq-tokens.csv,A01509.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01509.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01509headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01509.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01509.headed_annotations.csv
A01513.headed_005_play_001.txt,a01513headed005play001-ubiq-tokens.csv,A01513.headed_005_play_001,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01513.headed_005_play_001.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01513headed005play001-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_005_play_001_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_005_play_001_annotations.csv
A01513.headed_044_play_002.txt,a01513headed044play002-ubiq-tokens.csv,A01513.headed_044_play_002,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01513.headed_044_play_002.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01513headed044play002-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_044_play_002_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_044_play_002_annotations.csv
A01513.headed_144_poem_071_L2.txt,a01513headed144poem071l2-ubiq-tokens.csv,A01513.headed_144_poem_071_L2,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01513.headed_144_poem_071_L2.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01513headed144poem071l2-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_144_poem_071_L2_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01513.headed_144_poem_071_L2_annotations.csv
A01520.headed.txt,a01520headed-ubiq-tokens.csv,A01520.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01520.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01520headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01520.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01520.headed_annotations.csv
A01772.headed.txt,a01772headed-ubiq-tokens.csv,A01772.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/SimpleText/A01772.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/Ubiq321Tokens/a01772headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01772.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMDrama_Fall2016/StandardizedTokens/A01772.headed_annotations.csv
