TCP,text_name,component0,component1
A47735,A47735.headed.txt,-0.454401732,0.60151411
A47736,A47736.headed.txt,1.72857096,0.149740564
A47737,A47737.headed.txt,1.731201506,0.394896077
A47738,A47738.headed.txt,3.235329134,0.437958534
A47739,A47739.headed.txt,0.254112306,-0.208081936
A47740,A47740.headed.txt,2.955162693,-0.168522926
A47742,A47742.headed.txt,3.226509249,-0.596745042
A47743,A47743.headed.txt,1.207700165,-0.052887745
A47744,A47744.headed.txt,2.96802319,-0.221936071
A47745,A47745.headed.txt,0.018073501,0.786845952
A47746,A47746.headed.txt,0.491200459,1.705599043
A47747,A47747.headed.txt,0.058739615,1.105358163
A47748,A47748.headed.txt,1.330901844,0.90076222
A47751,A47751.headed.txt,1.341895749,-0.037255592
A47752,A47752.headed.txt,1.424071869,0.785515908
A47755,A47755.headed.txt,2.10186698,0.310175151
A47758,A47758.headed.txt,-0.804139217,1.997451703
A47759,A47759.headed.txt,0.258686851,-0.788968641
A47766,A47766.headed.txt,0.900848983,-0.052324203
A47771,A47771.headed.txt,-0.01373607,1.350054121
A47772,A47772.headed.txt,2.401227054,0.615684758
A47776,A47776.headed.txt,-2.73758571,2.532052076
A47777,A47777.headed.txt,1.809421777,-0.458024836
A47778,A47778.headed.txt,2.429309347,0.465359779
A47779,A47779.headed.txt,-3.574744745,1.983878045
A47781,A47781.headed.txt,-3.36402558,1.561986127
A47782,A47782.headed.txt,-3.252015215,1.920388104
A47787,A47787.headed.txt,-1.30099341,0.402408814
A47788,A47788.headed.txt,2.630323045,-1.030140283
A47791,A47791.headed.txt,2.046743765,-0.360394857
A47792,A47792.headed.txt,0.898637896,-0.322791598
A47793,A47793.headed.txt,-2.520615439,2.563510894
A47796,A47796.headed.txt,1.315170332,0.404472947
A47798,A47798.headed.txt,-0.067882555,1.295184553
A47801,A47801.headed.txt,-0.144510372,0.698854276
A47805,A47805.headed.txt,0.032496723,1.212019688
A47806,A47806.headed.txt,0.065106812,0.630402815
A47807,A47807.headed.txt,-0.944001315,-0.561336832
A47808,A47808.headed.txt,-1.799807222,1.302607998
A47810,A47810.headed.txt,0.945379779,0.443116637
A47813,A47813.headed.txt,1.305514748,0.06312516
A47818,A47818.headed.txt,-0.369750606,1.317740411
A47819,A47819.headed.txt,0.82800623,0.682343295
A47820,A47820.headed.txt,-0.653146629,1.064412431
A47824,A47824.headed.txt,-0.80812055,1.247463254
A47829,A47829.headed.txt,4.04450332,-1.838565203
A47830,A47830.headed.txt,-2.199682338,0.033110794
A47831,A47831.headed.txt,1.066162604,0.040873885
A47832,A47832.headed.txt,1.081747248,-0.797908325
A47834,A47834.headed.txt,-2.490111349,2.576686469
A47835,A47835.headed.txt,0.161063442,1.438702614
A47839,A47839.headed.txt,-4.414680343,2.447690669
A47840,A47840.headed.txt,-1.958209642,1.20745197
A47841,A47841.headed.txt,-1.996647707,-0.18272849
A47844,A47844.headed.txt,-0.65380474,1.524696565
A47846,A47846.headed.txt,2.06022898,-0.923472223
A47851,A47851.headed.txt,1.436085698,-1.989199687
A47853,A47853.headed.txt,3.025130273,1.269300301
A47854,A47854.headed.txt,1.551282736,-0.072476814
A47862,A47862.headed.txt,1.252011131,0.750361399
A47866,A47866.headed.txt,2.57281989,-0.469172672
A47868,A47868.headed.txt,-1.187928039,-1.309379489
A47869,A47869.headed.txt,0.650524982,1.406763294
A47873,A47873.headed.txt,1.644165987,0.503234652
A47876,A47876.headed.txt,2.408434857,-0.383700296
A47881,A47881.headed.txt,-3.49566532,2.24888608
A47882,A47882.headed.txt,-2.180562424,2.133782876
A47883,A47883.headed.txt,0.553224139,0.662955712
A47884,A47884.headed.txt,0.695843389,0.739906372
A47885,A47885.headed.txt,-0.737193394,0.900389663
A47888,A47888.headed.txt,-0.306057087,0.380455313
A47891,A47891.headed.txt,-0.876192482,-0.155517049
A47892,A47892.headed.txt,0.569522276,0.687022976
A47893,A47893.headed.txt,-0.204383243,-0.176490159
A47895,A47895.headed.txt,-0.216887775,0.272859669
A47897,A47897.headed.txt,0.733367234,0.341283667
A47898,A47898.headed.txt,-1.138260857,0.498397227
A47899,A47899.headed.txt,2.735795382,1.188242385
A47900,A47900.headed.txt,1.214864605,0.097464742
A47901,A47901.headed.txt,1.283927046,1.584247331
A47903,A47903.headed.txt,0.417176772,1.270071006
A47904,A47904.headed.txt,2.763403044,-4.564544096
A47906,A47906.headed.txt,1.396233413,0.687740124
A47908,A47908.headed.txt,1.230271961,1.372195765
A47911,A47911.headed.txt,0.984998839,-0.213315192
A47912,A47912.headed.txt,3.062729574,-0.284957686
A47913,A47913.headed.txt,0.292971932,0.125038564
A47914,A47914.headed.txt,1.885053462,-0.365893261
A47917,A47917.headed.txt,-3.215741514,0.806853621
A47918,A47918.headed.txt,-1.57834717,0.945932507
A47919,A47919.headed.txt,0.215685205,1.218734138
A47920,A47920.headed.txt,3.932059415,-1.61664831
A47921,A47921.headed.txt,0.779816461,1.138463351
A47922,A47922.headed.txt,1.342717838,0.867052082
A47924,A47924.headed.txt,-0.12380884,1.833340723
A47925,A47925.headed.txt,1.300154192,1.662162376
A47926,A47926.headed.txt,-1.650201155,1.496511994
A47927,A47927.headed.txt,1.088514716,0.732101177
A47928,A47928.headed.txt,2.083407645,-0.178416499
A47931,A47931.headed.txt,-1.076996619,-0.86448699
A47932,A47932.headed.txt,-1.647121796,1.813957735
A47934,A47934.headed.txt,0.887116359,1.017735608
A47935,A47935.headed.txt,2.59187086,-0.449530749
A47938,A47938.headed.txt,-1.111161423,1.063679805
A47939,A47939.headed.txt,1.544304936,0.994158248
A47940,A47940.headed.txt,0.103997171,1.013077241
A47942,A47942.headed.txt,1.271976597,-0.149456502
A47946,A47946.headed.txt,-2.443144691,2.072909718
A47947,A47947.headed.txt,0.495413019,0.890578671
A47951,A47951.headed.txt,-0.814943053,1.0172711
A47954,A47954.headed.txt,0.72520156,1.167926478
A47957,A47957.headed.txt,1.619013198,-2.273574936
A47958,A47958.headed.txt,-0.227609167,-1.467719598
A47961,A47961.headed.txt,-0.511599873,1.722006966
A47962,A47962.headed.txt,1.216183783,1.735042165
A47963,A47963.headed.txt,1.515525217,-1.029924393
A47964,A47964.headed.txt,-4.334720805,-1.283510527
A47966,A47966.headed.txt,0.75735814,0.39673849
A47967,A47967.headed.txt,4.424457807,1.220182751
A47968,A47968.headed.txt,1.741310419,-0.444773985
A47970,A47970.headed.txt,-0.562534241,1.196027064
A47971,A47971.headed.txt,0.899029247,1.962195313
A47972,A47972.headed.txt,-0.35425469,-1.851029305
A47973,A47973.headed.txt,3.266395138,1.062588367
A47974,A47974.headed.txt,1.766885057,1.60188987
A47975,A47975.headed.txt,-0.407833133,-1.666815325
A47976,A47976.headed.txt,1.535397586,1.910945381
A47977,A47977.headed.txt,-0.920857726,2.591595849
A47978,A47978.headed.txt,0.762464711,1.612938447
A47979,A47979.headed.txt,-1.008931713,-1.256574509
A47980,A47980.headed.txt,-1.611332643,1.09300108
A47984,A47984.headed.txt,3.798290404,2.123214804
A47985,A47985.headed.txt,-1.076733143,1.880341387
A47986,A47986.headed.txt,-0.154159376,1.479147071
A47987,A47987.headed.txt,-3.328273463,-1.169219051
A47988,A47988.headed.txt,2.453330744,2.114256616
A47990,A47990.headed.txt,-0.926792507,1.574561053
A47991,A47991.headed.txt,-0.104345508,-2.31E-05
A47993,A47993.headed.txt,0.196624819,0.91820272
A47994,A47994.headed.txt,1.720377999,0.765807936
A47998,A47998.headed.txt,2.645507756,0.545151033
A47999,A47999.headed.txt,-0.447949388,0.061729458
A48000,A48000.headed.txt,-2.222175785,1.197199491
A48001,A48001.headed.txt,-1.719921018,-0.991849089
A48004,A48004.headed.txt,1.973559399,2.624285057
A48005,A48005.headed.txt,1.244259633,1.002420248
A48006,A48006.headed.txt,2.052986033,-0.057122134
A48007,A48007.headed.txt,1.065983768,0.821029129
A48008,A48008.headed.txt,1.481474215,1.839254762
A48010,A48010.headed.txt,0.284016765,0.043470316
A48014,A48014.headed.txt,2.630631838,0.803335233
A48018,A48018.headed.txt,-0.212847491,1.034536299
A48020,A48020.headed.txt,-1.304252056,-0.424845324
A48023,A48023.headed.txt,-2.733899169,1.486668154
A48024,A48024.headed.txt,-0.301678667,1.304961417
A48026,A48026.headed.txt,1.025634739,0.776735952
A48029,A48029.headed.txt,2.644106365,1.271054937
A48030,A48030.headed.txt,1.564609815,0.062542159
A48031,A48031.headed.txt,-3.893414646,2.419675835
A48034,A48034.headed.txt,-1.135518172,-0.294609958
A48037,A48037.headed.txt,0.108138481,1.523467091
A48038,A48038.headed.txt,-0.222947251,-0.696896293
A48039,A48039.headed.txt,-4.539751209,0.611978239
A48040,A48040.headed.txt,-0.673360183,2.227049747
A48041,A48041.headed.txt,-3.079200444,-2.507647724
A48043,A48043.headed.txt,-0.649001002,1.263443926
A48046,A48046.headed.txt,-2.908112597,-2.590873246
A48048,A48048.headed.txt,-3.063872784,2.22737001
A48049,A48049.headed.txt,-1.097513537,-1.515221299
A48052,A48052.headed.txt,-4.767516613,1.968768733
A48054,A48054.headed.txt,0.777180905,0.14727539
A48055,A48055.headed.txt,-2.054282729,-0.425107848
A48056,A48056.headed.txt,-1.458199976,1.390031957
A48057,A48057.headed.txt,-0.98460392,0.447033946
A48058,A48058.headed.txt,0.419502341,0.947274017
A48059,A48059.headed.txt,-3.54309954,2.059250776
A48060,A48060.headed.txt,-1.195898481,1.523403359
A48061,A48061.headed.txt,-2.163352311,-2.051510113
A48062,A48062.headed.txt,-0.42692865,1.889830938
A48063,A48063.headed.txt,-2.929647981,1.504625973
A48064,A48064.headed.txt,-1.513360444,1.143532776
A48065,A48065.headed.txt,-3.312105254,-3.13391285
A48067,A48067.headed.txt,-3.214497747,1.817735337
A48068,A48068.headed.txt,1.1364597,0.124159758
A48069,A48069.headed.txt,0.274267096,1.596706981
A48070,A48070.headed.txt,-1.34428835,1.44280281
A48071,A48071.headed.txt,2.881404323,0.494747134
A48072,A48072.headed.txt,-1.565446329,-6.184037746
A48073,A48073.headed.txt,-3.644778267,-0.847143094
A48076,A48076.headed.txt,1.027658327,-0.107551922
A48077,A48077.headed.txt,-0.964939366,2.583645676
A48078,A48078.headed.txt,2.784084287,1.237243064
A48084,A48084.headed.txt,1.823510674,1.820225269
A48085,A48085.headed.txt,0.033613192,2.481579728
A48088,A48088.headed.txt,0.874472987,1.065861966
A48089,A48089.headed.txt,-2.378159379,2.914232795
A48093,A48093.headed.txt,1.33983473,2.317209534
A48094,A48094.headed.txt,0.690206429,2.875602338
A48096,A48096.headed.txt,-1.218441783,1.940860248
A48097,A48097.headed.txt,2.87677136,2.828226521
A48098,A48098.headed.txt,1.023374403,1.798596742
A48102,A48102.headed.txt,0.450343691,0.865944581
A48103,A48103.headed.txt,-4.182541829,-1.575730713
A48104,A48104.headed.txt,1.815743025,-0.673167985
A48105,A48105.headed.txt,-1.036682317,-3.348920104
A48106,A48106.headed.txt,3.094879666,0.887367214
A48107,A48107.headed.txt,-0.957751704,-1.009077885
A48108,A48108.headed.txt,2.062653396,2.541749352
A48109,A48109.headed.txt,1.544675273,1.183747439
A48111,A48111.headed.txt,-3.383166072,-0.294837477
A48112,A48112.headed.txt,-2.602876529,1.08884773
A48113,A48113.headed.txt,0.852068861,-0.205765
A48115,A48115.headed.txt,-2.301343671,2.871495512
A48116,A48116.headed.txt,0.831973287,2.180274329
A48119,A48119.headed.txt,0.61526268,1.45621502
A48121,A48121.headed.txt,1.320520407,1.359200788
A48122,A48122.headed.txt,1.284529051,2.342291479
A48123,A48123.headed.txt,1.390750462,2.399060017
A48125,A48125.headed.txt,-0.54567554,2.720567538
A48126,A48126.headed.txt,3.086327531,0.570452179
A48127,A48127.headed.txt,-0.740012419,0.991895622
A48129,A48129.headed.txt,-1.096111939,-6.135627985
A48130,A48130.headed.txt,-1.576930564,0.558472094
A48131,A48131.headed.txt,2.11244951,2.386238951
A48135,A48135.headed.txt,-1.867292137,2.264845251
A48136,A48136.headed.txt,-1.64615678,2.707150173
A48137,A48137.headed.txt,-1.107137236,0.805615706
A48142,A48142.headed.txt,-0.779791088,-1.192599541
A48147,A48147.headed.txt,3.632972168,-0.12911894
A48148,A48148.headed.txt,-3.233476753,1.611404063
A48149,A48149.headed.txt,-4.429413469,0.15279201
A48154,A48154.headed.txt,-1.092450745,1.834418392
A48156,A48156.headed.txt,0.491986483,0.781188329
A48159,A48159.headed.txt,-1.654226594,1.098911137
A48160,A48160.headed.txt,1.254722588,-0.153918414
A48161,A48161.headed.txt,-0.474301523,-0.538253058
A48162,A48162.headed.txt,0.33461841,0.05154734
A48164,A48164.headed.txt,0.264062243,-1.253916528
A48165,A48165.headed.txt,-0.841998092,1.506842129
A48166,A48166.headed.txt,0.723267273,-1.537313821
A48169,A48169.headed.txt,1.393140023,1.4268904
A48170,A48170.headed.txt,0.760638696,1.588074024
A48172,A48172.headed.txt,0.68429962,0.211348202
A48173,A48173.headed.txt,1.162165834,1.427013158
A48175,A48175.headed.txt,-0.306472694,2.436930523
A48176,A48176.headed.txt,0.459557135,0.772685564
A48177,A48177.headed.txt,4.158514965,-0.523820859
A48178,A48178.headed.txt,1.022323698,0.950338953
A48183,A48183.headed.txt,2.68705813,0.362298324
A48185,A48185.headed.txt,0.248321038,-0.546369677
A48186,A48186.headed.txt,0.308922511,1.814449229
A48187,A48187.headed.txt,-0.350886643,-0.375663915
A48188,A48188.headed.txt,2.936175102,0.270196905
A48195,A48195.headed.txt,-1.076168403,2.614478566
A48196,A48196.headed.txt,0.274213748,0.908814137
A48197,A48197.headed.txt,1.012199882,2.098595282
A48198,A48198.headed.txt,0.764293638,0.693695043
A48200,A48200.headed.txt,-0.065354099,2.322982782
A48204,A48204.headed.txt,2.964660461,0.245209412
A48205,A48205.headed.txt,-2.332186219,1.988406942
A48206,A48206.headed.txt,-0.612636756,3.112058579
A48211,A48211.headed.txt,-1.684462556,-1.559020849
A48212,A48212.headed.txt,3.365445839,1.980673673
A48213,A48213.headed.txt,-1.458201496,0.520919393
A48216,A48216.headed.txt,-3.836371786,2.549262547
A48218,A48218.headed.txt,-1.0647179,2.070336238
A48222,A48222.headed.txt,0.528161319,0.976116319
A48225,A48225.headed.txt,-0.010357888,1.449990552
A48226,A48226.headed.txt,5.960478253,-0.477996678
A48227,A48227.headed.txt,6.014281577,-0.565680288
A48228,A48228.headed.txt,1.099458448,2.373587231
A48230,A48230.headed.txt,-3.252111246,3.105766372
A48232,A48232.headed.txt,1.395230769,1.546002594
A48238,A48238.headed.txt,1.47371381,2.051034182
A48243,A48243.headed.txt,2.277539899,0.578098676
A48245,A48245.headed.txt,1.469434152,2.033093574
A48248,A48248.headed.txt,1.538241814,1.254842922
A48250,A48250.headed.txt,4.396456411,-0.122956265
A48252,A48252.headed.txt,-1.597263442,1.472549696
A48253,A48253.headed.txt,-1.371309228,-1.166276616
A48254,A48254.headed.txt,-0.573983453,-0.631269736
A48261,A48261.headed.txt,-1.475851809,-2.215119403
A48262,A48262.headed.txt,-4.000138499,-4.709471134
A48265,A48265.headed.txt,1.470968261,0.418720574
A48266,A48266.headed.txt,0.52175317,0.798929902
A48267,A48267.headed.txt,0.85877728,0.046240747
A48269,A48269.headed.txt,-2.721014473,2.217277542
A48271,A48271.headed.txt,1.240749248,1.587702554
A48272,A48272.headed.txt,-0.514363966,0.583227604
A48273,A48273.headed.txt,-0.957073315,1.671863739
A48274,A48274.headed.txt,-0.337295088,0.83018172
A48276,A48276.headed.txt,1.92947011,-2.075314001
A48277,A48277.headed.txt,-1.47083975,-2.833324133
A48279,A48279.headed.txt,-3.437440896,-14.87017452
A48281,A48281.headed.txt,1.207257306,-0.329109205
A48282,A48282.headed.txt,5.377365181,-0.631195094
A48285,A48285.headed.txt,4.742529745,-1.232045581
A48286,A48286.headed.txt,1.894946382,-0.41944639
A48287,A48287.headed.txt,1.910036277,0.375752515
A48288,A48288.headed.txt,1.399188422,0.963215954
A48289,A48289.headed.txt,1.458385393,0.523358321
A48292,A48292.headed.txt,0.44670223,-2.783210325
A48293,A48293.headed.txt,-1.208139942,-1.250915223
A48294,A48294.headed.txt,-1.442331481,-1.999911069
A48297,A48297.headed.txt,-3.899281893,0.910105419
A48298,A48298.headed.txt,2.559397435,0.267606945
A48299,A48299.headed.txt,3.769645694,-2.836341124
A48300,A48300.headed.txt,-0.037052215,0.962334094
A48302,A48302.headed.txt,0.84403729,0.192253793
A48303,A48303.headed.txt,-1.54854097,0.748551179
A48305,A48305.headed.txt,0.599177173,1.323956333
A48306,A48306.headed.txt,0.577999011,-2.321955368
A48307,A48307.headed.txt,2.031541196,-2.089941754
A48308,A48308.headed.txt,3.404950018,-0.655505976
A48309,A48309.headed.txt,1.245956724,1.331027489
A48310,A48310.headed.txt,3.127764019,0.01211992
A48311,A48311.headed.txt,1.423974554,0.225321627
A48312,A48312.headed.txt,-0.423968795,-0.989064946
A48313,A48313.headed.txt,-1.579056407,2.147528536
A48314,A48314.headed.txt,-1.296175568,0.160053628
A48315,A48315.headed.txt,-0.253271829,-0.24129587
A48316,A48316.headed.txt,0.961305337,-1.198818108
A48329,A48329.headed.txt,-2.169466524,-5.75345422
A48331,A48331.headed.txt,-2.600143686,-7.070276225
A48338,A48338.headed.txt,-2.750911997,-29.63226639
A48339,A48339.headed.txt,-2.461184317,-10.57068322
A48340,A48340.headed.txt,-2.606199663,-8.821513285
A48344,A48344.headed.txt,-2.352851372,-7.891299839
A48353,A48353.headed.txt,-3.049960692,-33.09372818
A48357,A48357.headed.txt,0.241823766,0.251460472
A48358,A48358.headed.txt,2.839536282,-0.961519829
A48359,A48359.headed.txt,2.136105001,1.049171771
A48360,A48360.headed.txt,1.687767617,-0.082458074
A48361,A48361.headed.txt,1.405446413,1.041837068
A48362,A48362.headed.txt,2.237108712,0.632568344
A48363,A48363.headed.txt,-1.299605794,-0.454084139
A48364,A48364.headed.txt,-0.152702036,0.087513802
A48365,A48365.headed.txt,0.290832299,-0.188187414
A48366,A48366.headed.txt,-1.218642245,-0.811710423
A48368,A48368.headed.txt,-1.509338835,-2.954218772
A48372,A48372.headed.txt,2.727068319,-0.193589349
A48373,A48373.headed.txt,1.595077939,0.103405902
A48377,A48377.headed.txt,0.29180896,0.218561209
A48378,A48378.headed.txt,-0.33556418,-0.464573034
A48380,A48380.headed.txt,0.069197881,2.023995562
A48381,A48381.headed.txt,-0.268542433,1.919584808
A48382,A48382.headed.txt,-0.665368218,1.956647106
A48383,A48383.headed.txt,0.340527452,0.035172403
A48390,A48390.headed.txt,0.411571656,1.032025214
A48392,A48392.headed.txt,-1.193784864,-0.759388988
A48393,A48393.headed.txt,-5.339633147,-2.138748469
A48394,A48394.headed.txt,-1.974812995,-1.446444403
A48398,A48398.headed.txt,0.422987335,0.402027939
A48403,A48403.headed.txt,-1.851294991,-2.16160103
A48404,A48404.headed.txt,-3.517827667,1.003704312
A48409,A48409.headed.txt,0.961409066,0.590904265
A48411,A48411.headed.txt,-0.096733987,0.864259682
A48412,A48412.headed.txt,-3.007887148,0.575728456
A48414,A48414.headed.txt,-1.246425608,-0.749498194
A48415,A48415.headed.txt,-2.500028091,0.639321698
A48418,A48418.headed.txt,-1.159837285,-0.900290602
A48420,A48420.headed.txt,-0.736997974,0.711521343
A48422,A48422.headed.txt,-2.245455994,0.359098828
A48423,A48423.headed.txt,-4.203038184,-1.307431686
A48424,A48424.headed.txt,-1.977720783,2.706211033
A48428,A48428.headed.txt,-5.386808611,-11.53319048
A48430,A48430.headed.txt,0.1635701,0.523012249
A48431,A48431.headed.txt,-0.320521866,-1.716494733
A48432,A48432.headed.txt,-0.487649594,-0.444580199
A48433,A48433.headed.txt,-1.974350969,-2.555402982
A48434,A48434.headed.txt,0.006214273,-1.303139579
A48436,A48436.headed.txt,-2.29051367,2.078486132
A48438,A48438.headed.txt,-0.344607152,1.321230198
A48444,A48444.headed.txt,0.251091814,1.235337609
A48445,A48445.headed.txt,0.390792685,-0.021511068
A48446,A48446.headed.txt,-2.791620089,-3.253339373
A48447,A48447.headed.txt,-4.688229809,-1.398695074
A48449,A48449.headed.txt,2.140148941,-0.166876005
A48450,A48450.headed.txt,0.667979864,1.09992626
A48453,A48453.headed.txt,0.047142582,0.917993589
A48454,A48454.headed.txt,-1.123367377,1.886615441
A48461,A48461.headed.txt,1.319531492,1.742164808
A48462,A48462.headed.txt,2.221167439,0.560617276
A48465,A48465.headed.txt,1.179397913,0.176126742
A48466,A48466.headed.txt,0.377740464,1.679591278
A48467,A48467.headed.txt,2.161414865,2.462299624
A48468,A48468.headed.txt,3.028005403,1.208660402
A48472,A48472.headed.txt,0.716909081,0.40842506
A48473,A48473.headed.txt,1.653122655,1.014202805
A48475,A48475.headed.txt,1.415807553,-3.192199246
A48477,A48477.headed.txt,0.976581782,2.082080161
A48479,A48479.headed.txt,2.569955756,1.875004578
A48481,A48481.headed.txt,1.163232222,-0.75779808
A48482,A48482.headed.txt,-0.626004179,0.100688802
A48483,A48483.headed.txt,2.255821859,1.271798456
A48484,A48484.headed.txt,2.16084061,1.819626852
A48487,A48487.headed.txt,-3.3380351,2.765734014
A48489,A48489.headed.txt,0.987313307,0.481714405
A48490,A48490.headed.txt,1.190692515,-1.054859031
A48491,A48491.headed.txt,0.59082494,1.067509914
A48492,A48492.headed.txt,5.093721622,-0.723559506
A48494,A48494.headed.txt,-0.847611618,-0.813287051
A48496,A48496.headed.txt,-0.915439049,-0.90178127
A48500,A48500.headed.txt,0.727084727,1.993746265
A48501,A48501.headed.txt,-1.083805186,1.06376544
A48502,A48502.headed.txt,-3.175346349,-0.678950109
A48503,A48503.headed.txt,-0.659322805,-0.829475635
A48505,A48505.headed.txt,3.370860524,0.517148457
A48511,A48511.headed.txt,-2.004124794,-3.01360969
A48513,A48513.headed.txt,0.417528122,2.057016193
A48517,A48517.headed.txt,-2.622326812,-2.272604565
A48519,A48519.headed.txt,2.320138163,1.5471019
A48524,A48524.headed.txt,-0.898837085,1.335594746
A48527,A48527.headed.txt,-0.253799564,-4.271670405
A48528,A48528.headed.txt,-1.823034802,-2.394308213
A48533,A48533.headed.txt,0.686358567,1.810722382
A48545,A48545.headed.txt,-1.820533724,-2.72188398
A48551,A48551.headed.txt,-0.180239162,-1.14826589
A48562,A48562.headed.txt,-1.069149612,-2.026982628
A48578,A48578.headed.txt,0.247002704,-0.490562007
A48579,A48579.headed.txt,-1.655847068,0.797158008
A48580,A48580.headed.txt,-0.01560206,-0.091870724
A48581,A48581.headed.txt,-6.855316049,-2.322135157
A48582,A48582.headed.txt,0.484669858,1.094695122
A48584,A48584.headed.txt,0.994682708,0.553115494
A48593,A48593.headed.txt,2.60058373,0.535457438
A48594,A48594.headed.txt,0.039254348,2.711978527
A48595,A48595.headed.txt,0.067141759,1.159816903
A48597,A48597.headed.txt,-1.053653876,2.677649421
A48598,A48598.headed.txt,1.282111987,-1.215721548
A48599,A48599.headed.txt,-2.073441878,0.604533581
A48600,A48600.headed.txt,0.039412843,-0.237750894
A48615,A48615.headed.txt,-1.603209648,2.757832984
A48617,A48617.headed.txt,2.272089204,-0.280922404
A48618,A48618.headed.txt,4.193863055,-4.129333538
A48621,A48621.headed.txt,-1.56855414,1.333271995
A48622,A48622.headed.txt,-2.088486195,0.023778118
A48625,A48625.headed.txt,-1.560501645,1.31508098
A48628,A48628.headed.txt,-2.08589693,-1.763714407
A48629,A48629.headed.txt,2.292298445,0.589209059
A48632,A48632.headed.txt,0.559553281,0.888483699
A48635,A48635.headed.txt,0.489631084,0.522949184
A48636,A48636.headed.txt,0.52387943,0.044282738
A48637,A48637.headed.txt,4.425940445,-4.108429762
A48638,A48638.headed.txt,6.501585114,-10.61159587
A48642,A48642.headed.txt,-4.72869944,-25.18327363
A48643,A48643.headed.txt,7.589251515,-5.206739252
A48644,A48644.headed.txt,5.694092074,-5.144537638
A48645,A48645.headed.txt,-2.460707025,-11.93278507
A48646,A48646.headed.txt,-4.283972548,-26.33125287
A48647,A48647.headed.txt,-0.587800218,-5.097200507
A48649,A48649.headed.txt,0.361366395,-2.016588603
A48651,A48651.headed.txt,7.64003756,-10.29111394
A48652,A48652.headed.txt,2.246361469,-5.082619186
A48654,A48654.headed.txt,-3.818751172,-4.070166271
A48655,A48655.headed.txt,9.37856157,-2.749484137
A48656,A48656.headed.txt,-0.290241396,-0.532378084
A48657,A48657.headed.txt,-0.045412165,-10.28401627
A48658,A48658.headed.txt,8.41217472,-6.224544831
A48659,A48659.headed.txt,-0.497155949,2.597544332
A48660,A48660.headed.txt,-0.149438008,1.23013505
A48662,A48662.headed.txt,-1.810189584,-19.93644623
A48663,A48663.headed.txt,-1.221282441,-9.736579033
A48664,A48664.headed.txt,6.39105824,-4.820766515
A48665,A48665.headed.txt,4.665135,-8.087550613
A48666,A48666.headed.txt,-4.014653961,-1.771091344
A48667,A48667.headed.txt,5.099074188,-5.822084742
A48669,A48669.headed.txt,4.551586916,-3.295053928
A48670,A48670.headed.txt,5.036180241,-10.03936811
A48671,A48671.headed.txt,-1.682557549,-19.7835753
A48673,A48673.headed.txt,-0.803660936,-2.486991345
A48674,A48674.headed.txt,4.185341254,-10.14726781
A48676,A48676.headed.txt,0.148273477,-6.41199012
A48677,A48677.headed.txt,-3.338125785,1.309420534
A48678,A48678.headed.txt,6.269956985,-4.465527291
A48679,A48679.headed.txt,1.104753167,-2.433027466
A48681,A48681.headed.txt,-0.291027785,0.932623703
A48682,A48682.headed.txt,0.391417868,-3.00140232
A48683,A48683.headed.txt,-0.883248844,-2.507023072
A48685,A48685.headed.txt,2.84997663,-7.305359846
A48687,A48687.headed.txt,-3.123690908,-25.49191681
A48691,A48691.headed.txt,-3.837192833,-27.61099975
A48701,A48701.headed.txt,-3.867405357,-1.71567647
A48704,A48704.headed.txt,-3.999746113,-1.994702873
A48708,A48708.headed.txt,-1.529391695,-2.571253992
A48710,A48710.headed.txt,3.108364973,-2.358632365
A48711,A48711.headed.txt,-2.368874,-0.42233186
A48712,A48712.headed.txt,-1.791844862,-1.144995006
A48714,A48714.headed.txt,-2.451622698,-1.597736199
A48715,A48715.headed.txt,-3.713622168,0.961901484
A48718,A48718.headed.txt,-0.788381715,-3.151604558
A48722,A48722.headed.txt,-3.948008559,1.535746605
A48723,A48723.headed.txt,1.854079419,1.279825767
A48725,A48725.headed.txt,-1.088587541,1.529099428
A48731,A48731.headed.txt,1.322528417,1.878646379
A48732,A48732.headed.txt,-0.703331128,1.725051837
A48733,A48733.headed.txt,2.121076049,1.940825407
A48734,A48734.headed.txt,2.233985925,0.798983865
A48735,A48735.headed.txt,0.730864055,1.526284067
A48737,A48737.headed.txt,0.701760016,0.884089195
A48740,A48740.headed.txt,-1.650888587,0.060802043
A48741,A48741.headed.txt,-1.449795152,0.224558932
A48743,A48743.headed.txt,-1.489915212,0.825397823
A48744,A48744.headed.txt,-1.554727422,1.177990997
A48745,A48745.headed.txt,-1.456010935,0.498363598
A48746,A48746.headed.txt,-2.206585049,0.291876269
A48747,A48747.headed.txt,-3.089795243,-0.904913423
A48755,A48755.headed.txt,-0.595353615,1.385708448
A48756,A48756.headed.txt,0.206623128,1.877559717
A48757,A48757.headed.txt,-1.617134772,3.40279209
A48758,A48758.headed.txt,0.31142272,1.684398368
A48759,A48759.headed.txt,3.843467512,2.03667676
A48760,A48760.headed.txt,0.207611708,2.187192647
A48761,A48761.headed.txt,0.72591901,2.040211933
A48762,A48762.headed.txt,-4.226067122,0.177129593
A48763,A48763.headed.txt,-1.660944948,-0.916282852
A48774,A48774.headed.txt,-1.122255829,-0.165234368
A48777,A48777.headed.txt,-0.451096627,1.83370942
A48778,A48778.headed.txt,4.315668733,0.506633948
A48782,A48782.headed.txt,-1.701945551,0.049289164
