ngram,corpus frequency,document frequency,rank in corpus
dowdy,1,1,525
dow'rd,1,1,525
doughty,1,1,525
dough,1,1,525
doug^h,1,1,525
douehouse,1,1,525
doue-house,1,1,525
doue-feather'd,1,1,525
doue-drawn,1,1,525
doue-coat,1,1,525
doubtlet,1,1,525
doubler,1,1,525
doublenes,1,1,525
double-meaning,1,1,525
double-beere,1,1,525
dothni,1,1,525
doters,1,1,525
doted,1,1,525
dotchet,1,1,525
dotards,1,1,525
dotant,1,1,525
dos't,1,1,525
dos,1,1,525
dorsetshire,1,1,525
dorothy,1,1,525
dormouse,1,1,525
doreus,1,1,525
dorcas,1,1,525
dooms-day,1,1,525
dooms,1,1,525
doombe,1,1,525
donneray,1,1,525
donn'd,1,1,525
donc,1,1,525
"don,e",1,1,525
don'd,1,1,525
domitius,1,1,525
domitian,1,1,525
dominion,1,1,525
dominicall,1,1,525
domineering,1,1,525
domineer,1,1,525
dominations,1,1,525
domestics,1,1,525
dombledon,1,1,525
dolt,1,1,525
dolphin-like,1,1,525
dolphin-chamber,1,1,525
dolorous,1,1,525
dollours,1,1,525
dollor,1,1,525
dollars,1,1,525
dollabella,1,1,525
doit,1,1,525
dogge-wearie,1,1,525
dogg's,1,1,525
dogbery,1,1,525
dog-hole,1,1,525
dog-foxe,1,1,525
dog-fish,1,1,525
dog-dayes,1,1,525
dog-apes,1,1,525
doer'st,1,1,525
doer,1,1,525
doe,1,1,525
dodge,1,1,525
document,1,1,525
docto,1,1,525
doct,1,1,525
dobbins,1,1,525
dobbin,1,1,525
doates,1,1,525
do^e,1,1,525
do^ard,1,1,525
dkue,1,1,525
dizzie-ey'd,1,1,525
divulging,1,1,525
divulge,1,1,525
divorcement,1,1,525
divorced,1,1,525
diviner,1,1,525
divineness,1,1,525
dividable,1,1,525
divest,1,1,525
diverts,1,1,525
diversity,1,1,525
diversely,1,1,525
diver,1,1,525
dived,1,1,525
diux,1,1,525
diurnal,1,1,525
diuidant,1,1,525
diu'll,1,1,525
ditchers,1,1,525
ditch-dogge,1,1,525
ditch'd,1,1,525
dit^h,1,1,525
disuouch'd,1,1,525
disunite,1,1,525
disturbing,1,1,525
distrustful,1,1,525
distributed,1,1,525
distrestes,1,1,525
distresses,1,1,525
distraynd,1,1,525
distrayn'd,1,1,525
distracts,1,1,525
distractedly,1,1,525
distinie,1,1,525
distinguisht,1,1,525
distinguishment,1,1,525
distinguishes,1,1,525
distilment,1,1,525
distilling,1,1,525
distillation,1,1,525
distempring,1,1,525
distemperatures,1,1,525
distemp'red,1,1,525
distasting,1,1,525
distasteful,1,1,525
distains,1,1,525
distained,1,1,525
distain,1,1,525
distaffs,1,1,525
distaffe-women,1,1,525
disseuer'd,1,1,525
dissentions,1,1,525
dissembly,1,1,525
dissemblers,1,1,525
disrellish,1,1,525
disquietly,1,1,525
disquantity,1,1,525
disputing,1,1,525
disputed,1,1,525
disputations,1,1,525
disputable,1,1,525
dispunge,1,1,525
disproved,1,1,525
disproportions,1,1,525
dispropertied,1,1,525
disprizing,1,1,525
dispriz'd,1,1,525
disprays'd,1,1,525
dispraisingly,1,1,525
dispossessing,1,1,525
dispossessed,1,1,525
disposer's,1,1,525
disposee,1,1,525
disports,1,1,525
displant,1,1,525
displan^ng,1,1,525
dispitious,1,1,525
dispierc'd,1,1,525
dispersing,1,1,525
disperc't,1,1,525
dispenses,1,1,525
disparagements,1,1,525
disp^sde,1,1,525
disorderly,1,1,525
disorder's,1,1,525
disorb'd,1,1,525
disobeys,1,1,525
disnatur'd,1,1,525
dismissing,1,1,525
dismised,1,1,525
dismes,1,1,525
dismembered,1,1,525
dismaskt,1,1,525
dismantled,1,1,525
dismantle,1,1,525
dislodged,1,1,525
dislimes,1,1,525
disliken,1,1,525
disiunction,1,1,525
disioynt,1,1,525
disioyning,1,1,525
disinherited,1,1,525
disinherit,1,1,525
dished,1,1,525
dishclout,1,1,525
dishabited,1,1,525
dish-clout,1,1,525
disguiser,1,1,525
disgracing,1,1,525
disgraceful,1,1,525
disedg'd,1,1,525
disdainfully,1,1,525
discredits,1,1,525
discoverers,1,1,525
discourtesy,1,1,525
discourser,1,1,525
discouet,1,1,525
discordant,1,1,525
discontinued,1,1,525
discontinue,1,1,525
discontenting,1,1,525
disconsolate,1,1,525
discommend,1,1,525
discomfortable,1,1,525
discomfiture,1,1,525
discomfit,1,1,525
discolours,1,1,525
discolour,1,1,525
disclaims,1,1,525
disclaimed,1,1,525
disciples,1,1,525
discipled,1,1,525
discharging,1,1,525
discetion-answere,1,1,525
discernings,1,1,525
discerner,1,1,525
discerned,1,1,525
discase,1,1,525
discandering,1,1,525
disburse,1,1,525
disburdened,1,1,525
disastrous,1,1,525
disappointed,1,1,525
disanulls,1,1,525
disanull,1,1,525
disallow,1,1,525
disagree,1,1,525
disabling,1,1,525
disability,1,1,525
dis-valued,1,1,525
dis-pursed,1,1,525
dis-proportion,1,1,525
dis-park'd,1,1,525
dis-mantle,1,1,525
dis-ioynt,1,1,525
dis-ioynes,1,1,525
dis-ioyne,1,1,525
dis-ioyn'd,1,1,525
dis-horne,1,1,525
dis-honour,1,1,525
dis-honor'd,1,1,525
dis-honest,1,1,525
dis-heartens,1,1,525
dis-hearten,1,1,525
dis-eate,1,1,525
dis-case,1,1,525
dis-carded,1,1,525
dis-candie,1,1,525
dis-bench'd,1,1,525
dis-animates,1,1,525
dis,1,1,525
dirge,1,1,525
direst,1,1,525
direness,1,1,525
directs,1,1,525
directiue,1,1,525
direction-giuer,1,1,525
directing,1,1,525
dire-lamenting,1,1,525
dips,1,1,525
dipping,1,1,525
dipped,1,1,525
dipd'st,1,1,525
diomids,1,1,525
diomeds,1,1,525
diomedes,1,1,525
diomed's,1,1,525
diner,1,1,525
din'de,1,1,525
dims,1,1,525
dimples,1,1,525
dimne,1,1,525
dimn'd,1,1,525
dimming,1,1,525
diminishing,1,1,525
diminished,1,1,525
dilemma's,1,1,525
dilemma,1,1,525
dildo's,1,1,525
dilations,1,1,525
dil'd,1,1,525
dij,1,1,525
digt,1,1,525
digging,1,1,525
dig-you-den,1,1,525
diftemprature,1,1,525
diffused,1,1,525
diffuse,1,1,525
difficult,1,1,525
difficile,1,1,525
differency,1,1,525
differeces,1,1,525
dieter,1,1,525
didoes,1,1,525
dido's,1,1,525
dictima,1,1,525
dictator,1,1,525
dict,1,1,525
dickon,1,1,525
dickie,1,1,525
dickens,1,1,525
dick,1,1,525
dich,1,1,525
dicers,1,1,525
dic'd,1,1,525
dible,1,1,525
diaper,1,1,525
diane,1,1,525
dianas,1,1,525
di'st,1,1,525
dexterously,1,1,525
dexter,1,1,525
dewy,1,1,525
dewlop,1,1,525
dewe's,1,1,525
dewberries,1,1,525
devourers,1,1,525
devotions,1,1,525
devotement,1,1,525
devonshire,1,1,525
devoid,1,1,525
devising,1,1,525
deux,1,1,525
deus-ace,1,1,525
deuou^e,1,1,525
deules,1,1,525
deuis,1,1,525
deuill-porter,1,1,525
deuesting,1,1,525
deuest,1,1,525
deu^le,1,1,525
deu'le,1,1,525
detractions,1,1,525
detesting,1,1,525
determinations,1,1,525
determin^d,1,1,525
detention,1,1,525
detects,1,1,525
detector,1,1,525
detection,1,1,525
detecting,1,1,525
detayn'd,1,1,525
destructions,1,1,525
destroys,1,1,525
destroyers,1,1,525
destroyer,1,1,525
destitute,1,1,525
destil'd,1,1,525
despoiled,1,1,525
despising,1,1,525
despiser,1,1,525
despightful'st,1,1,525
desire^s,1,1,525
designments,1,1,525
designement,1,1,525
desia,1,1,525
deservers,1,1,525
deservedly,1,1,525
desdemonaes,1,1,525
desdemona's,1,1,525
described,1,1,525
describe,1,1,525
descents,1,1,525
descends,1,1,525
descending,1,1,525
desartlesse,1,1,525
desacers,1,1,525
des-toyes,1,1,525
derogately,1,1,525
derivative,1,1,525
derivation,1,1,525
deriu^d,1,1,525
derides,1,1,525
derestable,1,1,525
deracinate,1,1,525
der,1,1,525
deputing,1,1,525
deputed,1,1,525
depute,1,1,525
depths,1,1,525
depressed,1,1,525
depraves,1,1,525
depraved,1,1,525
deprave,1,1,525
deprauation,1,1,525
deprau'd,1,1,525
depositaries,1,1,525
depopulate,1,1,525
deploring,1,1,525
deplore,1,1,525
deplace,1,1,525
depender,1,1,525
dependence,1,1,525
depended,1,1,525
dependacie,1,1,525
deonte,1,1,525
deo,1,1,525
denyest,1,1,525
denunciation,1,1,525
denouncing,1,1,525
denounce,1,1,525
denoted,1,1,525
denny,1,1,525
denmarks,1,1,525
denmarkes,1,1,525
denmark's,1,1,525
deniere,1,1,525
denied'st,1,1,525
denay'd,1,1,525
denay,1,1,525
demy-wolues,1,1,525
demy-puppets,1,1,525
demy-natur'd,1,1,525
demuring,1,1,525
demonstrative,1,1,525
demonstration,1,1,525
demonstrating,1,1,525
demonstrable,1,1,525
demise,1,1,525
demi-god,1,1,525
demesnes,1,1,525
dementions,1,1,525
delve,1,1,525
deluer,1,1,525
deluded,1,1,525
delinquents,1,1,525
deliculo,1,1,525
deliciousness,1,1,525
delicates,1,1,525
delaguar,1,1,525
deine,1,1,525
deigned,1,1,525
defuse,1,1,525
defunction,1,1,525
deftly,1,1,525
deft,1,1,525
deformities,1,1,525
deform,1,1,525
deflowr'd,1,1,525
deflower,1,1,525
definitively,1,1,525
definitive,1,1,525
definite,1,1,525
defilet,1,1,525
defies,1,1,525
deferred,1,1,525
defenders,1,1,525
defeats,1,1,525
defamed,1,1,525
defacing,1,1,525
defacer,1,1,525
deesse,1,1,525
deero,1,1,525
deere-deere,1,1,525
deere-belou'd,1,1,525
deere-a,1,1,525
deepe-vow,1,1,525
deepe-sworne,1,1,525
deepe-mouth'd,1,1,525
deepe-fet,1,1,525
deepe-drawing,1,1,525
deepe-diuorcing,1,1,525
deep-mouth'd,1,1,525
deedless,1,1,525
deed-atchieuing,1,1,525
deed's,1,1,525
dedaius,1,1,525
decretas,1,1,525
decreasing,1,1,525
decreased,1,1,525
decrease,1,1,525
decoct,1,1,525
declensions,1,1,525
declares,1,1,525
decks,1,1,525
decking,1,1,525
deckevp,1,1,525
deciphers,1,1,525
deciphered,1,1,525
decipher,1,1,525
decimation,1,1,525
deceyuing,1,1,525
deceptious,1,1,525
decent,1,1,525
deceivers,1,1,525
deceiver,1,1,525
deceivable,1,1,525
deceiueable,1,1,525
deceau'd,1,1,525
decaying,1,1,525
decayer,1,1,525
debted,1,1,525
debora,1,1,525
debonair,1,1,525
debility,1,1,525
deauerie,1,1,525
deathsmen,1,1,525
deathsman,1,1,525
deaths-man,1,1,525
deaths-bed,1,1,525
deathful,1,1,525
death-practis'd,1,1,525
death-darting,1,1,525
death-counterfeiting,1,1,525
dears,1,1,525
dearness,1,1,525
deareling,1,1,525
deals,1,1,525
dealers,1,1,525
deafes,1,1,525
deafening,1,1,525
deadmen,1,1,525
deadmans,1,1,525
dead-mans,1,1,525
dead-killing,1,1,525
dea^h,1,1,525
de^t,1,1,525
de^ogation,1,1,525
de^acinate,1,1,525
de-petch,1,1,525
de'ye,1,1,525
dazzling,1,1,525
dazzled,1,1,525
dazied-plot,1,1,525
dazel'd,1,1,525
day-woman,1,1,525
day-wearied,1,1,525
dawbry,1,1,525
dawb'd,1,1,525
daulphin,1,1,525
dauintry,1,1,525
daughtet,1,1,525
daugh,1,1,525
daub,1,1,525
datchet-meade,1,1,525
datchet-lane,1,1,525
datchet,1,1,525
dashes,1,1,525
darting,1,1,525
darraigne,1,1,525
darlings,1,1,525
darking,1,1,525
darkens,1,1,525
darkening,1,1,525
dark-backward,1,1,525
darius,1,1,525
daringst,1,1,525
dareful,1,1,525
dardanian,1,1,525
dapples,1,1,525
dappled,1,1,525
daphobus,1,1,525
daphnes,1,1,525
dantily,1,1,525
danskers,1,1,525
dangling,1,1,525
danger's,1,1,525
dancing-schooles,1,1,525
dan'st,1,1,525
damsons,1,1,525
damsels,1,1,525
damosella,1,1,525
damon,1,1,525
damoiscil,1,1,525
damnest,1,1,525
damnes,1,1,525
damnably,1,1,525
dammed,1,1,525
damascus,1,1,525
dam'st,1,1,525
dallied,1,1,525
daisy,1,1,525
daintry,1,1,525
daintiness,1,1,525
daintily,1,1,525
daintier,1,1,525
dainlie,1,1,525
dagonet,1,1,525
dafts,1,1,525
daffe,1,1,525
daew,1,1,525
dace,1,1,525
dabbel'd,1,1,525
da^s,1,1,525
d^tch-deliuer'd,1,1,525
d^s,1,1,525
d^iade,1,1,525
d-ones,1,1,525
d'vn,1,1,525
d'une,1,1,525
d'on,1,1,525
d'eschapper,1,1,525
cyting,1,1,525
cytherea's,1,1,525
cytherea,1,1,525
cyrus,1,1,525
cypros,1,1,525
cynic,1,1,525
cymerion,1,1,525
cyme,1,1,525
cuttle,1,1,525
cutpurse,1,1,525
cutlers,1,1,525
cut-throats,1,1,525
cut-throat,1,1,525
cut-purses,1,1,525
custom-shrunke,1,1,525
cust-alorum,1,1,525
cuslure,1,1,525
cushes,1,1,525
curuettes,1,1,525
curuet,1,1,525
curtull,1,1,525
curtleax,1,1,525
curtezans,1,1,525
curtelax,1,1,525
curtall-dog,1,1,525
curtail'd,1,1,525
curt,1,1,525
curstne^e,1,1,525
curstest,1,1,525
curster,1,1,525
curselarie,1,1,525
cursed'st,1,1,525
curriors,1,1,525
currier,1,1,525
currie,1,1,525
currence,1,1,525
currance,1,1,525
curph,1,1,525
curnuto,1,1,525
curling,1,1,525
curld'pate,1,1,525
curio,1,1,525
cureless,1,1,525
curdied,1,1,525
curbing,1,1,525
curan,1,1,525
cur'st,1,1,525
cupplement,1,1,525
cuppele,1,1,525
cuplet,1,1,525
cupid's,1,1,525
cupboarding,1,1,525
cunningest,1,1,525
cumrades,1,1,525
culuerin,1,1,525
culter,1,1,525
culpable,1,1,525
cullyenly,1,1,525
cullion,1,1,525
cullambine,1,1,525
cuiquam,1,1,525
cues,1,1,525
cudgelling,1,1,525
cudgell'd,1,1,525
cuckowes,1,1,525
cuckow-buds,1,1,525
cuckoo-birds,1,1,525
cuckoldly-rogues,1,1,525
cuckold-maker,1,1,525
cubs,1,1,525
cubit,1,1,525
cubiculo,1,1,525
cub,1,1,525
cryedst,1,1,525
cruzadoes,1,1,525
crusty,1,1,525
crusts,1,1,525
crushing,1,1,525
crumbs,1,1,525
crumble,1,1,525
crum,1,1,525
cruels,1,1,525
cruellest,1,1,525
crueller,1,1,525
cruel-hearted,1,1,525
cruddie,1,1,525
crowning,1,1,525
crownet,1,1,525
crownes-worth,1,1,525
crowners,1,1,525
crowded,1,1,525
crow-slowers,1,1,525
crouching,1,1,525
crotchets,1,1,525
crossly,1,1,525
crossings,1,1,525
crossest,1,1,525
crossenesse,1,1,525
crosse-waies,1,1,525
crosse-row,1,1,525
crosse-gartering,1,1,525
crosse-bowes,1,1,525
crosse-bow,1,1,525
crosbie,1,1,525
crooked-pated,1,1,525
crooke-backe,1,1,525
crooke-back,1,1,525
crook-back,1,1,525
crook'd-wayes,1,1,525
crontraries,1,1,525
cromer,1,1,525
croft,1,1,525
crocked,1,1,525
croane,1,1,525
croaks,1,1,525
croaking,1,1,525
croak,1,1,525
cro^ne,1,1,525
critics,1,1,525
crispines,1,1,525
crispine,1,1,525
crispin,1,1,525
crispianus,1,1,525
crisped,1,1,525
crispe-head,1,1,525
cringe,1,1,525
crimsoned,1,1,525
crimelesse,1,1,525
crimefull,1,1,525
cride-game,1,1,525
cribs,1,1,525
crib'd,1,1,525
crib,1,1,525
cri'st,1,1,525
crews,1,1,525
crevice,1,1,525
cretan,1,1,525
crestlesse,1,1,525
crested,1,1,525
cressy,1,1,525
cressiue,1,1,525
cressidas,1,1,525
cressets,1,1,525
cresseds,1,1,525
cremio,1,1,525
creeple-tardy-gated,1,1,525
creeks,1,1,525
creeking,1,1,525
creek,1,1,525
creed,1,1,525
credulity,1,1,525
credible,1,1,525
creators,1,1,525
creator,1,1,525
creating-nature,1,1,525
creates,1,1,525
cream-fac'd,1,1,525
creaking,1,1,525
crazy,1,1,525
crawled,1,1,525
crasty,1,1,525
crasing,1,1,525
crash,1,1,525
crannies,1,1,525
crannied,1,1,525
cranmer's,1,1,525
cranks,1,1,525
cranking,1,1,525
crams,1,1,525
cram's,1,1,525
crake,1,1,525
crak'd,1,1,525
craftsmen,1,1,525
crafts-master,1,1,525
craftily,1,1,525
craftier,1,1,525
crafted,1,1,525
cradled,1,1,525
cradle-clothes,1,1,525
cradle-babe,1,1,525
crackhempe,1,1,525
cracker,1,1,525
crabbe's,1,1,525
crab-trees,1,1,525
cozoners,1,1,525
coziers,1,1,525
cozeners,1,1,525
cozener,1,1,525
cozenage,1,1,525
cozen-iermans,1,1,525
coystrill,1,1,525
coying,1,1,525
coyed,1,1,525
cox,1,1,525
cowr'd,1,1,525
cowle-staffe,1,1,525
cowish,1,1,525
cowes,1,1,525
cowed,1,1,525
cowardship,1,1,525
cowarded,1,1,525
coward-iack-priest,1,1,525
cow-dung,1,1,525
covets,1,1,525
covetously,1,1,525
covetings,1,1,525
coveting,1,1,525
coveted,1,1,525
covertly,1,1,525
coverlet,1,1,525
couzeners,1,1,525
couzend,1,1,525
cout,1,1,525
cousend,1,1,525
cousen'd,1,1,525
courtney,1,1,525
courtesans,1,1,525
courteously,1,1,525
courted,1,1,525
courtcubbord,1,1,525
court-word,1,1,525
court-odour,1,1,525
court-like,1,1,525
court-gate,1,1,525
court-contempt,1,1,525
courst,1,1,525
coursely,1,1,525
cours'd,1,1,525
cours,1,1,525
courb,1,1,525
courages,1,1,525
cour^e,1,1,525
couppes,1,1,525
couplet,1,1,525
country-woman,1,1,525
country-mistresses,1,1,525
country-man,1,1,525
countrey-man,1,1,525
countless,1,1,525
counting,1,1,525
countervail,1,1,525
counterpoints,1,1,525
countermines,1,1,525
countermads,1,1,525
counterfeitly,1,1,525
counter-seal'd,1,1,525
counter-gate,1,1,525
counter-cheeke,1,1,525
counter-change,1,1,525
counter-caster,1,1,525
countenances,1,1,525
count-cardinall,1,1,525
counsellour,1,1,525
counseller,1,1,525
counsailour,1,1,525
counsailers,1,1,525
counsaile-keeping,1,1,525
councell-keeper,1,1,525
councell-house,1,1,525
councell-boord,1,1,525
coulord,1,1,525
couitha,1,1,525
couercame,1,1,525
coudee,1,1,525
couchings,1,1,525
couches,1,1,525
cou^ses,1,1,525
cottshold,1,1,525
cotsall,1,1,525
cotents,1,1,525
coted,1,1,525
cot-sal-man,1,1,525
cot-queane,1,1,525
costume,1,1,525
costormongers,1,1,525
costlier,1,1,525
cossing,1,1,525
cosmo,1,1,525
cosin's,1,1,525
cosin'd,1,1,525
cosenage,1,1,525
corse,1,1,525
corrupts,1,1,525
corruptly,1,1,525
corruptibly,1,1,525
corruptible,1,1,525
corrupters,1,1,525
corrone,1,1,525
corroborate,1,1,525
corrivals,1,1,525
corresponsive,1,1,525
corresponding,1,1,525
correspondent,1,1,525
correctioner,1,1,525
correctio,1,1,525
correcting,1,1,525
corrected,1,1,525
corpulent,1,1,525
corporals,1,1,525
corolary,1,1,525
cornwals,1,1,525
cornets,1,1,525
corne's,1,1,525
corky,1,1,525
corinthian,1,1,525
corflet,1,1,525
cordis,1,1,525
cordel^a,1,1,525
corbo,1,1,525
corasio,1,1,525
corambus,1,1,525
coram,1,1,525
cor,1,1,525
copulatives,1,1,525
coppie's,1,1,525
coppice,1,1,525
copperspurre,1,1,525
coporal,1,1,525
copious,1,1,525
cophetua,1,1,525
cophet^a,1,1,525
copataine,1,1,525
cop'd,1,1,525
coopes,1,1,525
cooped,1,1,525
coold,1,1,525
cook,1,1,525
coo,1,1,525
cony-catching,1,1,525
cony,1,1,525
convulsions,1,1,525
convinces,1,1,525
convinced,1,1,525
convicted,1,1,525
convict,1,1,525
conveyors,1,1,525
conveying,1,1,525
convertites,1,1,525
convertite,1,1,525
converses,1,1,525
conversations,1,1,525
convents,1,1,525
conventicles,1,1,525
conuers't,1,1,525
contutti,1,1,525
contusions,1,1,525
contumely,1,1,525
contumeliously,1,1,525
controls,1,1,525
contrives,1,1,525
contriued-murther,1,1,525
contrite,1,1,525
contributors,1,1,525
contrariously,1,1,525
contrariety,1,1,525
contrarieties,1,1,525
contradicts,1,1,525
contradicted,1,1,525
contraction,1,1,525
contracting,1,1,525
contra,1,1,525
continuing,1,1,525
continuer,1,1,525
continuantly,1,1,525
continew'd,1,1,525
continet,1,1,525
contestation,1,1,525
contest,1,1,525
contento,1,1,525
contentlesse,1,1,525
content-a,1,1,525
contenning,1,1,525
contemptuously,1,1,525
contemplate,1,1,525
contayn't,1,1,525
consumptions,1,1,525
consummation,1,1,525
consumes,1,1,525
consumation,1,1,525
consulting,1,1,525
consulships,1,1,525
consulship,1,1,525
constring'd,1,1,525
constrain,1,1,525
constellation,1,1,525
constantinople,1,1,525
constantine,1,1,525
constancies,1,1,525
conspiring,1,1,525
conspires,1,1,525
conspirers,1,1,525
conspirant,1,1,525
conspectuities,1,1,525
consonant,1,1,525
consolate,1,1,525
consigning,1,1,525
consigned,1,1,525
considers,1,1,525
considerings,1,1,525
conseru'd,1,1,525
consequences,1,1,525
consederacie,1,1,525
conscionable,1,1,525
conscienc'd,1,1,525
consciece,1,1,525
consanguinity,1,1,525
consanguinious,1,1,525
cons,1,1,525
conquests,1,1,525
conquerours,1,1,525
connie,1,1,525
conned,1,1,525
connecturall,1,1,525
conn,1,1,525
conjures,1,1,525
conjurations,1,1,525
conjoins,1,1,525
conjoin,1,1,525
conjectural,1,1,525
coniuter,1,1,525
conies,1,1,525
conicatcht,1,1,525
conicatching,1,1,525
conicatch,1,1,525
congregations,1,1,525
congregate,1,1,525
congreeted,1,1,525
congreeing,1,1,525
congratulate,1,1,525
congied,1,1,525
conger,1,1,525
congealment,1,1,525
congeal,1,1,525
confusedly,1,1,525
conforme,1,1,525
conflux,1,1,525
confluence,1,1,525
conflicts,1,1,525
conflicting,1,1,525
confixed,1,1,525
confirmities,1,1,525
confirmers,1,1,525
confirmer,1,1,525
confiners,1,1,525
confinelesse,1,1,525
confessors,1,1,525
confers,1,1,525
confeir'd,1,1,525
confections,1,1,525
confectionary,1,1,525
confection,1,1,525
condoling,1,1,525
condolement,1,1,525
conditionally,1,1,525
cond^tion,1,1,525
concurring,1,1,525
concurres,1,1,525
concur,1,1,525
concupiscible,1,1,525
concupie,1,1,525
concubine,1,1,525
concolinel,1,1,525
concluding,1,1,525
conclave,1,1,525
concerned,1,1,525
conceptious,1,1,525
conceptions,1,1,525
conceitless,1,1,525
conceals,1,1,525
concealments,1,1,525
concauities,1,1,525
compunctious,1,1,525
compulsative,1,1,525
comptrollers,1,1,525
comptible,1,1,525
compromises,1,1,525
comprising,1,1,525
comprised,1,1,525
comprimize,1,1,525
compremyz'd,1,1,525
comprehended,1,1,525
composture,1,1,525
compost,1,1,525
composion,1,1,525
complotted,1,1,525
complie,1,1,525
complemental,1,1,525
complaynet,1,1,525
complains,1,1,525
complainings,1,1,525
complained,1,1,525
compile,1,1,525
competence,1,1,525
compensation,1,1,525
compels,1,1,525
compelling,1,1,525
compeetes,1,1,525
compasses,1,1,525
comparing,1,1,525
companie's,1,1,525
comonwealth,1,1,525
comontie,1,1,525
commutual,1,1,525
community,1,1,525
communities,1,1,525
commotions,1,1,525
commonweal,1,1,525
commonest,1,1,525
common-kissing,1,1,525
commodious,1,1,525
commixtures,1,1,525
commixture,1,1,525
commixion,1,1,525
commix,1,1,525
commissioners,1,1,525
comments,1,1,525
commentaries,1,1,525
commending,1,1,525
commencing,1,1,525
commences,1,1,525
comme,1,1,525
comingon,1,1,525
comient,1,1,525
comfort's,1,1,525
comfits,1,1,525
comfit-makers,1,1,525
comfect,1,1,525
comeliness,1,1,525
comedians,1,1,525
comedian,1,1,525
come's,1,1,525
combynate-husband,1,1,525
comblesse,1,1,525
combed,1,1,525
combatting,1,1,525
combatted,1,1,525
combatant,1,1,525
comagear,1,1,525
columbines,1,1,525
colouring,1,1,525
colourable,1,1,525
colour's,1,1,525
color,1,1,525
coloquintida,1,1,525
colmes,1,1,525
colmekill,1,1,525
collusion,1,1,525
colleges,1,1,525
colleagued,1,1,525
collar,1,1,525
colebrand,1,1,525
cole-brooke,1,1,525
cole-blacke-calfe,1,1,525
cole,1,1,525
cold-spurre,1,1,525
cold-hearted,1,1,525
colbrand,1,1,525
col^i^r,1,1,525
coining,1,1,525
coiner,1,1,525
coils,1,1,525
coign,1,1,525
cohetence,1,1,525
coherent,1,1,525
coheard,1,1,525
cogs-combe,1,1,525
cognition,1,1,525
cogitations,1,1,525
cogitation,1,1,525
coging,1,1,525
cogging,1,1,525
coffing,1,1,525
coffined,1,1,525
coffe,1,1,525
coequal,1,1,525
coelestibus,1,1,525
coe-mates,1,1,525
cods-head,1,1,525
cods,1,1,525
codpieces,1,1,525
codling,1,1,525
codding,1,1,525
coddesse,1,1,525
coctus,1,1,525
cocksure,1,1,525
cockshut,1,1,525
cockred-silken,1,1,525
cockled,1,1,525
cockerels,1,1,525
cockerel,1,1,525
cockell,1,1,525
cocke-pidgeon,1,1,525
cocke's,1,1,525
cockatrices,1,1,525
cockadidle-dowe,1,1,525
cock-pit,1,1,525
coceited,1,1,525
coblofe,1,1,525
cobbled,1,1,525
cobble,1,1,525
coated,1,1,525
coarses,1,1,525
coagulate,1,1,525
coactive,1,1,525
coact,1,1,525
coaches,1,1,525
coach-makers,1,1,525
coach-fellow,1,1,525
co-riuall,1,1,525
co-riual'd,1,1,525
co-mingled,1,1,525
co-join,1,1,525
co-here,1,1,525
co-heirs,1,1,525
co,1,1,525
cme,1,1,525
clymat's,1,1,525
cluster-pipes,1,1,525
clung,1,1,525
clozes,1,1,525
cloystresse,1,1,525
cloys,1,1,525
cloyment,1,1,525
cloylesse,1,1,525
clowns,1,1,525
clownish,1,1,525
clowes,1,1,525
clowdy-princes,1,1,525
clowder,1,1,525
clowd-capt,1,1,525
clow'd,1,1,525
cloves,1,1,525
clover,1,1,525
clouest,1,1,525
cloudiness,1,1,525
clotten,1,1,525
clotpoles,1,1,525
cloths,1,1,525
clothing,1,1,525
clothiers,1,1,525
clotharius,1,1,525
clothair,1,1,525
closset-warre,1,1,525
closets,1,1,525
closest,1,1,525
closeness,1,1,525
close-stoole,1,1,525
cloistered,1,1,525
cloid,1,1,525
cloi'd,1,1,525
clogging,1,1,525
cloddy,1,1,525
clodde-pole,1,1,525
clock'd,1,1,525
cloathiers,1,1,525
cloathier,1,1,525
cloas'd,1,1,525
clipping,1,1,525
clipper,1,1,525
clip-wing'd,1,1,525
clinquant,1,1,525
clinking,1,1,525
climber,1,1,525
clew,1,1,525
clerkly-done,1,1,525
clerk-like,1,1,525
clergymen,1,1,525
clergies,1,1,525
clepes,1,1,525
clemency,1,1,525
cleep,1,1,525
clearest,1,1,525
cleare-shining,1,1,525
cleape,1,1,525
cleansing,1,1,525
cleansed,1,1,525
cleanliest,1,1,525
clay^e,1,1,525
clay-man,1,1,525
clay-brayn'd,1,1,525
clawed,1,1,525
clause,1,1,525
claudios,1,1,525
clatter,1,1,525
clasped,1,1,525
clarret,1,1,525
clarkely,1,1,525
claribel,1,1,525
clare,1,1,525
clapper-clawing,1,1,525
clapper-claw,1,1,525
clapper,1,1,525
clangour,1,1,525
clangor,1,1,525
clang,1,1,525
clamoured,1,1,525
clamber,1,1,525
claiming,1,1,525
clack-dish,1,1,525
cla,1,1,525
cknowledge,1,1,525
cizers,1,1,525
civilly,1,1,525
ciuit,1,1,525
ciuel'st,1,1,525
city-gate,1,1,525
citterne,1,1,525
citherea,1,1,525
citall,1,1,525
cita,1,1,525
circustance,1,1,525
circumvent,1,1,525
circumstanced,1,1,525
circumscription,1,1,525
circummur'd,1,1,525
circumcised,1,1,525
circlets,1,1,525
circes,1,1,525
circe,1,1,525
ciphers,1,1,525
cinthias,1,1,525
